word,count,user_name,total_count,rank
de,2417,Andrew Scheer,8814,1.0
de,2359,Jagmeet Singh,8814,1.0
de,2327,Justin Trudeau,8814,1.0
de,1647,Maxime Bernier,8814,1.0
de,64,Elizabeth May,8814,1.0
rt,3116,Elizabeth May,7063,2.0
rt,1738,Maxime Bernier,7063,2.0
rt,1417,Justin Trudeau,7063,2.0
rt,543,Jagmeet Singh,7063,2.0
rt,249,Andrew Scheer,7063,2.0
les,1780,Jagmeet Singh,5831,3.0
les,1744,Andrew Scheer,5831,3.0
les,1405,Justin Trudeau,5831,3.0
les,877,Maxime Bernier,5831,3.0
les,25,Elizabeth May,5831,3.0
et,1712,Justin Trudeau,5669,4.0
et,1523,Andrew Scheer,5669,4.0
et,1493,Jagmeet Singh,5669,4.0
et,896,Maxime Bernier,5669,4.0
et,45,Elizabeth May,5669,4.0
la,1509,Justin Trudeau,5166,5.0
la,1389,Andrew Scheer,5166,5.0
la,1240,Jagmeet Singh,5166,5.0
la,958,Maxime Bernier,5166,5.0
la,70,Elizabeth May,5166,5.0
le,1217,Andrew Scheer,4085,6.0
le,998,Jagmeet Singh,4085,6.0
le,954,Justin Trudeau,4085,6.0
le,881,Maxime Bernier,4085,6.0
le,35,Elizabeth May,4085,6.0
pour,1228,Justin Trudeau,3863,7.0
pour,1107,Andrew Scheer,3863,7.0
pour,1090,Jagmeet Singh,3863,7.0
pour,411,Maxime Bernier,3863,7.0
pour,27,Elizabeth May,3863,7.0
des,988,Jagmeet Singh,3589,8.0
des,921,Andrew Scheer,3589,8.0
des,891,Justin Trudeau,3589,8.0
des,770,Maxime Bernier,3589,8.0
des,19,Elizabeth May,3589,8.0
en,688,Andrew Scheer,2351,9.0
en,664,Justin Trudeau,2351,9.0
en,608,Jagmeet Singh,2351,9.0
en,374,Maxime Bernier,2351,9.0
en,17,Elizabeth May,2351,9.0
nous,794,Jagmeet Singh,2181,10.0
nous,597,Justin Trudeau,2181,10.0
nous,521,Andrew Scheer,2181,10.0
nous,246,Maxime Bernier,2181,10.0
nous,23,Elizabeth May,2181,10.0
canada,637,Andrew Scheer,2023,11.0
canada,522,Justin Trudeau,2023,11.0
canada,347,Jagmeet Singh,2023,11.0
canada,315,Maxime Bernier,2023,11.0
canada,202,Elizabeth May,2023,11.0
que,585,Jagmeet Singh,1955,12.0
que,504,Andrew Scheer,1955,12.0
que,468,Justin Trudeau,1955,12.0
que,388,Maxime Bernier,1955,12.0
que,10,Elizabeth May,1955,12.0
du,596,Andrew Scheer,1909,13.0
du,496,Justin Trudeau,1909,13.0
du,445,Jagmeet Singh,1909,13.0
du,345,Maxime Bernier,1909,13.0
du,27,Elizabeth May,1909,13.0
trudeau,1176,Andrew Scheer,1867,14.0
trudeau,369,Jagmeet Singh,1867,14.0
trudeau,241,Maxime Bernier,1867,14.0
trudeau,63,Justin Trudeau,1867,14.0
trudeau,18,Elizabeth May,1867,14.0
un,510,Andrew Scheer,1664,15.0
un,439,Jagmeet Singh,1664,15.0
un,377,Maxime Bernier,1664,15.0
un,323,Justin Trudeau,1664,15.0
un,15,Elizabeth May,1664,15.0
qui,519,Jagmeet Singh,1627,16.0
qui,409,Andrew Scheer,1627,16.0
qui,349,Justin Trudeau,1627,16.0
qui,341,Maxime Bernier,1627,16.0
qui,9,Elizabeth May,1627,16.0
maximebernier,1495,Maxime Bernier,1495,17.0
au,438,Jagmeet Singh,1495,18.0
au,429,Andrew Scheer,1495,18.0
au,384,Justin Trudeau,1495,18.0
au,234,Maxime Bernier,1495,18.0
au,10,Elizabeth May,1495,18.0
plus,473,Andrew Scheer,1414,19.0
plus,412,Justin Trudeau,1414,19.0
plus,285,Jagmeet Singh,1414,19.0
plus,238,Maxime Bernier,1414,19.0
plus,6,Elizabeth May,1414,19.0
vous,639,Justin Trudeau,1393,20.0
vous,394,Andrew Scheer,1393,20.0
vous,201,Jagmeet Singh,1393,20.0
vous,152,Maxime Bernier,1393,20.0
vous,7,Elizabeth May,1393,20.0
une,415,Jagmeet Singh,1299,21.0
une,316,Andrew Scheer,1299,21.0
une,279,Maxime Bernier,1299,21.0
une,271,Justin Trudeau,1299,21.0
une,18,Elizabeth May,1299,21.0
canadians,564,Andrew Scheer,1273,22.0
canadians,305,Jagmeet Singh,1273,22.0
canadians,233,Justin Trudeau,1273,22.0
canadians,124,Maxime Bernier,1273,22.0
canadians,47,Elizabeth May,1273,22.0
notre,409,Andrew Scheer,1152,23.0
notre,329,Justin Trudeau,1152,23.0
notre,211,Jagmeet Singh,1152,23.0
notre,194,Maxime Bernier,1152,23.0
notre,9,Elizabeth May,1152,23.0
covid19,722,Justin Trudeau,1124,24.0
covid19,195,Elizabeth May,1124,24.0
covid19,112,Andrew Scheer,1124,24.0
covid19,76,Jagmeet Singh,1124,24.0
covid19,19,Maxime Bernier,1124,24.0
est,305,Maxime Bernier,1082,25.0
est,293,Andrew Scheer,1082,25.0
est,264,Jagmeet Singh,1082,25.0
est,188,Justin Trudeau,1082,25.0
est,32,Elizabeth May,1082,25.0
ce,336,Justin Trudeau,1068,26.0
ce,292,Jagmeet Singh,1068,26.0
ce,235,Andrew Scheer,1068,26.0
ce,199,Maxime Bernier,1068,26.0
ce,6,Elizabeth May,1068,26.0
sur,328,Andrew Scheer,1049,27.0
sur,310,Justin Trudeau,1049,27.0
sur,201,Jagmeet Singh,1049,27.0
sur,201,Maxime Bernier,1049,27.0
sur,9,Elizabeth May,1049,27.0
pas,361,Jagmeet Singh,1047,28.0
pas,292,Andrew Scheer,1047,28.0
pas,265,Maxime Bernier,1047,28.0
pas,124,Justin Trudeau,1047,28.0
pas,5,Elizabeth May,1047,28.0
people,539,Jagmeet Singh,1033,29.0
people,159,Elizabeth May,1033,29.0
people,151,Justin Trudeau,1033,29.0
people,104,Andrew Scheer,1033,29.0
people,80,Maxime Bernier,1033,29.0
justin,829,Andrew Scheer,1029,30.0
justin,106,Jagmeet Singh,1029,30.0
justin,65,Justin Trudeau,1029,30.0
justin,22,Maxime Bernier,1029,30.0
justin,7,Elizabeth May,1029,30.0
today,343,Justin Trudeau,1017,31.0
today,245,Jagmeet Singh,1017,31.0
today,225,Andrew Scheer,1017,31.0
today,168,Elizabeth May,1017,31.0
today,36,Maxime Bernier,1017,31.0
avec,345,Justin Trudeau,1000,32.0
avec,247,Jagmeet Singh,1000,32.0
avec,224,Andrew Scheer,1000,32.0
avec,179,Maxime Bernier,1000,32.0
avec,5,Elizabeth May,1000,32.0
aux,359,Jagmeet Singh,982,33.0
aux,273,Andrew Scheer,982,33.0
aux,250,Justin Trudeau,982,33.0
aux,91,Maxime Bernier,982,33.0
aux,9,Elizabeth May,982,33.0
canadiens,569,Andrew Scheer,964,34.0
canadiens,242,Justin Trudeau,964,34.0
canadiens,95,Maxime Bernier,964,34.0
canadiens,57,Jagmeet Singh,964,34.0
canadiens,1,Elizabeth May,964,34.0
je,405,Andrew Scheer,954,35.0
je,213,Justin Trudeau,954,35.0
je,213,Jagmeet Singh,954,35.0
je,110,Maxime Bernier,954,35.0
je,13,Elizabeth May,954,35.0
dans,282,Andrew Scheer,943,36.0
dans,274,Jagmeet Singh,943,36.0
dans,208,Justin Trudeau,943,36.0
dans,169,Maxime Bernier,943,36.0
dans,10,Elizabeth May,943,36.0
get,401,Andrew Scheer,895,37.0
get,210,Justin Trudeau,895,37.0
get,146,Jagmeet Singh,895,37.0
get,70,Maxime Bernier,895,37.0
get,68,Elizabeth May,895,37.0
need,299,Jagmeet Singh,834,38.0
need,242,Justin Trudeau,834,38.0
need,132,Elizabeth May,834,38.0
need,112,Andrew Scheer,834,38.0
need,49,Maxime Bernier,834,38.0
government,255,Andrew Scheer,821,39.0
government,224,Jagmeet Singh,821,39.0
government,182,Maxime Bernier,821,39.0
government,85,Justin Trudeau,821,39.0
government,75,Elizabeth May,821,39.0
il,311,Andrew Scheer,818,40.0
il,218,Jagmeet Singh,818,40.0
il,185,Maxime Bernier,818,40.0
il,98,Justin Trudeau,818,40.0
il,6,Elizabeth May,818,40.0
ont,283,Jagmeet Singh,799,41.0
ont,231,Andrew Scheer,799,41.0
ont,174,Justin Trudeau,799,41.0
ont,108,Maxime Bernier,799,41.0
ont,3,Elizabeth May,799,41.0
help,298,Justin Trudeau,797,42.0
help,237,Andrew Scheer,797,42.0
help,186,Jagmeet Singh,797,42.0
help,51,Elizabeth May,797,42.0
help,25,Maxime Bernier,797,42.0
nos,286,Justin Trudeau,790,43.0
nos,230,Andrew Scheer,790,43.0
nos,138,Jagmeet Singh,790,43.0
nos,131,Maxime Bernier,790,43.0
nos,5,Elizabeth May,790,43.0
ne,290,Jagmeet Singh,780,44.0
ne,215,Andrew Scheer,780,44.0
ne,172,Maxime Bernier,780,44.0
ne,94,Justin Trudeau,780,44.0
ne,9,Elizabeth May,780,44.0
sont,202,Jagmeet Singh,689,45.0
sont,173,Andrew Scheer,689,45.0
sont,164,Justin Trudeau,689,45.0
sont,146,Maxime Bernier,689,45.0
sont,4,Elizabeth May,689,45.0
plan,344,Andrew Scheer,666,46.0
plan,201,Jagmeet Singh,666,46.0
plan,49,Justin Trudeau,666,46.0
plan,43,Maxime Bernier,666,46.0
plan,29,Elizabeth May,666,46.0
tous,235,Andrew Scheer,657,47.0
tous,170,Justin Trudeau,657,47.0
tous,145,Jagmeet Singh,657,47.0
tous,102,Maxime Bernier,657,47.0
tous,5,Elizabeth May,657,47.0
new,214,Jagmeet Singh,656,48.0
new,148,Justin Trudeau,656,48.0
new,116,Andrew Scheer,656,48.0
new,111,Elizabeth May,656,48.0
new,67,Maxime Bernier,656,48.0
gouvernement,258,Andrew Scheer,642,49.0
gouvernement,187,Jagmeet Singh,642,49.0
gouvernement,126,Maxime Bernier,642,49.0
gouvernement,70,Justin Trudeau,642,49.0
gouvernement,1,Elizabeth May,642,49.0
cette,197,Justin Trudeau,617,50.0
cette,168,Andrew Scheer,617,50.0
cette,168,Jagmeet Singh,617,50.0
cette,80,Maxime Bernier,617,50.0
cette,4,Elizabeth May,617,50.0
time,181,Andrew Scheer,615,51.0
time,137,Jagmeet Singh,615,51.0
time,114,Elizabeth May,615,51.0
time,100,Justin Trudeau,615,51.0
time,83,Maxime Bernier,615,51.0
leur,257,Andrew Scheer,602,52.0
leur,178,Jagmeet Singh,602,52.0
leur,101,Justin Trudeau,602,52.0
leur,64,Maxime Bernier,602,52.0
leur,2,Elizabeth May,602,52.0
gens,396,Jagmeet Singh,597,53.0
gens,93,Justin Trudeau,597,53.0
gens,73,Andrew Scheer,597,53.0
gens,34,Maxime Bernier,597,53.0
gens,1,Elizabeth May,597,53.0
se,200,Jagmeet Singh,592,55.0
se,164,Andrew Scheer,592,55.0
se,121,Maxime Bernier,592,55.0
se,103,Justin Trudeau,592,55.0
se,4,Elizabeth May,592,55.0
aujourdhui,255,Justin Trudeau,592,54.0
aujourdhui,174,Andrew Scheer,592,54.0
aujourdhui,137,Jagmeet Singh,592,54.0
aujourdhui,20,Maxime Bernier,592,54.0
aujourdhui,6,Elizabeth May,592,54.0
us,158,Elizabeth May,582,56.0
us,156,Jagmeet Singh,582,56.0
us,107,Maxime Bernier,582,56.0
us,99,Justin Trudeau,582,56.0
us,62,Andrew Scheer,582,56.0
cest,196,Jagmeet Singh,571,57.0
cest,156,Andrew Scheer,571,57.0
cest,107,Justin Trudeau,571,57.0
cest,100,Maxime Bernier,571,57.0
cest,12,Elizabeth May,571,57.0
make,233,Jagmeet Singh,545,58.0
make,122,Justin Trudeau,545,58.0
make,90,Andrew Scheer,545,58.0
make,53,Elizabeth May,545,58.0
make,47,Maxime Bernier,545,58.0
pays,206,Justin Trudeau,542,59.0
pays,176,Andrew Scheer,542,59.0
pays,82,Jagmeet Singh,542,59.0
pays,75,Maxime Bernier,542,59.0
pays,3,Elizabeth May,542,59.0
work,171,Justin Trudeau,515,60.0
work,143,Jagmeet Singh,515,60.0
work,101,Andrew Scheer,515,60.0
work,81,Elizabeth May,515,60.0
work,19,Maxime Bernier,515,60.0
day,132,Andrew Scheer,505,61.0
day,127,Jagmeet Singh,505,61.0
day,116,Elizabeth May,505,61.0
day,89,Justin Trudeau,505,61.0
day,41,Maxime Bernier,505,61.0
faire,192,Jagmeet Singh,497,62.0
faire,125,Justin Trudeau,497,62.0
faire,99,Andrew Scheer,497,62.0
faire,79,Maxime Bernier,497,62.0
faire,2,Elizabeth May,497,62.0
support,205,Justin Trudeau,470,63.0
support,78,Andrew Scheer,470,63.0
support,63,Elizabeth May,470,63.0
support,63,Jagmeet Singh,470,63.0
support,61,Maxime Bernier,470,63.0
votre,197,Andrew Scheer,465,64.0
votre,165,Justin Trudeau,465,64.0
votre,53,Jagmeet Singh,465,64.0
votre,47,Maxime Bernier,465,64.0
votre,3,Elizabeth May,465,64.0
jai,183,Andrew Scheer,464,65.0
jai,142,Justin Trudeau,464,65.0
jai,88,Jagmeet Singh,464,65.0
jai,48,Maxime Bernier,464,65.0
jai,3,Elizabeth May,464,65.0
par,132,Jagmeet Singh,456,66.0
par,112,Justin Trudeau,456,66.0
par,105,Andrew Scheer,456,66.0
par,103,Maxime Bernier,456,66.0
par,4,Elizabeth May,456,66.0
country,170,Justin Trudeau,453,67.0
country,149,Andrew Scheer,453,67.0
country,54,Jagmeet Singh,453,67.0
country,54,Maxime Bernier,453,67.0
country,26,Elizabeth May,453,67.0
dont,126,Jagmeet Singh,431,68.0
dont,105,Justin Trudeau,431,68.0
dont,97,Maxime Bernier,431,68.0
dont,63,Andrew Scheer,431,68.0
dont,40,Elizabeth May,431,68.0
one,113,Maxime Bernier,430,69.0
one,106,Elizabeth May,430,69.0
one,81,Jagmeet Singh,430,69.0
one,69,Andrew Scheer,430,69.0
one,61,Justin Trudeau,430,69.0
tout,129,Jagmeet Singh,428,70.0
tout,117,Andrew Scheer,428,70.0
tout,91,Justin Trudeau,428,70.0
tout,90,Maxime Bernier,428,70.0
tout,1,Elizabeth May,428,70.0
like,137,Jagmeet Singh,421,71.0
like,89,Maxime Bernier,421,71.0
like,69,Justin Trudeau,421,71.0
like,67,Andrew Scheer,421,71.0
like,59,Elizabeth May,421,71.0
must,117,Jagmeet Singh,416,72.0
must,101,Maxime Bernier,416,72.0
must,89,Elizabeth May,416,72.0
must,79,Andrew Scheer,416,72.0
must,30,Justin Trudeau,416,72.0
canadian,116,Andrew Scheer,411,73.0
canadian,90,Justin Trudeau,411,73.0
canadian,80,Maxime Bernier,411,73.0
canadian,70,Jagmeet Singh,411,73.0
canadian,55,Elizabeth May,411,73.0
mais,123,Jagmeet Singh,400,74.0
mais,102,Maxime Bernier,400,74.0
mais,88,Justin Trudeau,400,74.0
mais,85,Andrew Scheer,400,74.0
mais,2,Elizabeth May,400,74.0
climate,167,Maxime Bernier,399,75.0
climate,116,Elizabeth May,399,75.0
climate,76,Jagmeet Singh,399,75.0
climate,27,Justin Trudeau,399,75.0
climate,13,Andrew Scheer,399,75.0
world,92,Jagmeet Singh,396,76.0
world,86,Andrew Scheer,396,76.0
world,83,Justin Trudeau,396,76.0
world,79,Maxime Bernier,396,76.0
world,56,Elizabeth May,396,76.0
thank,134,Jagmeet Singh,396,77.0
thank,97,Elizabeth May,396,77.0
thank,72,Justin Trudeau,396,77.0
thank,61,Andrew Scheer,396,77.0
thank,32,Maxime Bernier,396,77.0
keep,196,Justin Trudeau,393,78.0
keep,73,Andrew Scheer,393,78.0
keep,52,Jagmeet Singh,393,78.0
keep,45,Maxime Bernier,393,78.0
keep,27,Elizabeth May,393,78.0
aider,162,Justin Trudeau,389,79.0
aider,150,Andrew Scheer,389,79.0
aider,69,Jagmeet Singh,389,79.0
aider,7,Maxime Bernier,389,79.0
aider,1,Elizabeth May,389,79.0
comme,116,Andrew Scheer,388,80.0
comme,110,Maxime Bernier,388,80.0
comme,96,Jagmeet Singh,388,80.0
comme,65,Justin Trudeau,388,80.0
comme,1,Elizabeth May,388,80.0
health,124,Justin Trudeau,379,81.0
health,87,Jagmeet Singh,379,81.0
health,84,Elizabeth May,379,81.0
health,50,Andrew Scheer,379,81.0
health,34,Maxime Bernier,379,81.0
workers,156,Jagmeet Singh,375,82.0
workers,94,Justin Trudeau,375,82.0
workers,59,Elizabeth May,375,82.0
workers,57,Andrew Scheer,375,82.0
workers,9,Maxime Bernier,375,82.0
across,159,Justin Trudeau,373,83.0
across,96,Andrew Scheer,373,83.0
across,79,Jagmeet Singh,373,83.0
across,32,Elizabeth May,373,83.0
across,7,Maxime Bernier,373,83.0
im,96,Jagmeet Singh,355,84.0
im,91,Justin Trudeau,355,84.0
im,80,Andrew Scheer,355,84.0
im,50,Elizabeth May,355,84.0
im,38,Maxime Bernier,355,84.0
live,138,Andrew Scheer,353,85.0
live,81,Justin Trudeau,353,85.0
live,75,Jagmeet Singh,353,85.0
live,39,Elizabeth May,353,85.0
live,20,Maxime Bernier,353,85.0
avons,150,Justin Trudeau,352,86.0
avons,101,Andrew Scheer,352,86.0
avons,70,Jagmeet Singh,352,86.0
avons,27,Maxime Bernier,352,86.0
avons,4,Elizabeth May,352,86.0
si,148,Justin Trudeau,347,87.0
si,91,Maxime Bernier,347,87.0
si,57,Jagmeet Singh,347,87.0
si,44,Andrew Scheer,347,87.0
si,7,Elizabeth May,347,87.0
son,134,Andrew Scheer,339,88.0
son,89,Jagmeet Singh,339,88.0
son,57,Justin Trudeau,339,88.0
son,55,Maxime Bernier,339,88.0
son,4,Elizabeth May,339,88.0
many,101,Jagmeet Singh,337,89.0
many,71,Justin Trudeau,337,89.0
many,65,Elizabeth May,337,89.0
many,54,Andrew Scheer,337,89.0
many,46,Maxime Bernier,337,89.0
besoin,141,Jagmeet Singh,336,90.0
besoin,95,Justin Trudeau,336,90.0
besoin,77,Andrew Scheer,336,90.0
besoin,21,Maxime Bernier,336,90.0
besoin,2,Elizabeth May,336,90.0
entreprises,139,Justin Trudeau,333,91.0
entreprises,98,Jagmeet Singh,333,91.0
entreprises,54,Andrew Scheer,333,91.0
entreprises,41,Maxime Bernier,333,91.0
entreprises,1,Elizabeth May,333,91.0
monde,113,Jagmeet Singh,332,92.0
monde,78,Andrew Scheer,332,92.0
monde,73,Justin Trudeau,332,92.0
monde,66,Maxime Bernier,332,92.0
monde,2,Elizabeth May,332,92.0
first,104,Jagmeet Singh,332,93.0
first,91,Elizabeth May,332,93.0
first,57,Andrew Scheer,332,93.0
first,43,Maxime Bernier,332,93.0
first,37,Justin Trudeau,332,93.0
fait,99,Andrew Scheer,328,94.0
fait,98,Jagmeet Singh,328,94.0
fait,65,Maxime Bernier,328,94.0
fait,63,Justin Trudeau,328,94.0
fait,3,Elizabeth May,328,94.0
pm,175,Jagmeet Singh,327,95.0
pm,62,Andrew Scheer,327,95.0
pm,51,Justin Trudeau,327,95.0
pm,22,Elizabeth May,327,95.0
pm,17,Maxime Bernier,327,95.0
years,104,Maxime Bernier,325,96.0
years,68,Jagmeet Singh,325,96.0
years,58,Elizabeth May,325,96.0
years,54,Andrew Scheer,325,96.0
years,41,Justin Trudeau,325,96.0
sant,131,Justin Trudeau,321,98.0
sant,92,Jagmeet Singh,321,98.0
sant,57,Andrew Scheer,321,98.0
sant,36,Maxime Bernier,321,98.0
sant,5,Elizabeth May,321,98.0
care,150,Jagmeet Singh,321,97.0
care,71,Elizabeth May,321,97.0
care,52,Justin Trudeau,321,97.0
care,35,Maxime Bernier,321,97.0
care,13,Andrew Scheer,321,97.0
canadas,171,Andrew Scheer,320,99.0
canadas,49,Justin Trudeau,320,99.0
canadas,39,Elizabeth May,320,99.0
canadas,38,Maxime Bernier,320,99.0
canadas,23,Jagmeet Singh,320,99.0
working,147,Justin Trudeau,318,100.0
working,68,Andrew Scheer,318,100.0
working,66,Jagmeet Singh,318,100.0
working,27,Elizabeth May,318,100.0
working,10,Maxime Bernier,318,100.0
want,123,Maxime Bernier,316,101.0
want,74,Jagmeet Singh,316,101.0
want,43,Andrew Scheer,316,101.0
want,39,Justin Trudeau,316,101.0
want,37,Elizabeth May,316,101.0
ahead,271,Andrew Scheer,312,102.0
ahead,18,Jagmeet Singh,312,102.0
ahead,14,Justin Trudeau,312,102.0
ahead,6,Elizabeth May,312,102.0
ahead,3,Maxime Bernier,312,102.0
libraux,136,Jagmeet Singh,309,103.0
libraux,112,Andrew Scheer,309,103.0
libraux,60,Maxime Bernier,309,103.0
libraux,1,Justin Trudeau,309,103.0
conservatives,252,Andrew Scheer,309,104.0
conservatives,28,Maxime Bernier,309,104.0
conservatives,19,Jagmeet Singh,309,104.0
conservatives,10,Elizabeth May,309,104.0
ou,124,Justin Trudeau,308,105.0
ou,72,Jagmeet Singh,308,105.0
ou,64,Maxime Bernier,308,105.0
ou,43,Andrew Scheer,308,105.0
ou,5,Elizabeth May,308,105.0
elxn43,280,Jagmeet Singh,308,106.0
elxn43,14,Andrew Scheer,308,106.0
elxn43,14,Maxime Bernier,308,106.0
minister,114,Andrew Scheer,298,107.0
minister,97,Justin Trudeau,298,107.0
minister,45,Jagmeet Singh,298,107.0
minister,30,Elizabeth May,298,107.0
minister,12,Maxime Bernier,298,107.0
know,86,Justin Trudeau,298,108.0
know,66,Andrew Scheer,298,108.0
know,59,Jagmeet Singh,298,108.0
know,47,Maxime Bernier,298,108.0
know,40,Elizabeth May,298,108.0
ses,122,Andrew Scheer,296,109.0
ses,69,Justin Trudeau,296,109.0
ses,59,Jagmeet Singh,296,109.0
ses,44,Maxime Bernier,296,109.0
ses,2,Elizabeth May,296,109.0
back,79,Andrew Scheer,296,110.0
back,62,Justin Trudeau,296,110.0
back,54,Jagmeet Singh,296,110.0
back,54,Maxime Bernier,296,110.0
back,47,Elizabeth May,296,110.0
leurs,97,Andrew Scheer,295,111.0
leurs,86,Justin Trudeau,295,111.0
leurs,83,Jagmeet Singh,295,111.0
leurs,28,Maxime Bernier,295,111.0
leurs,1,Elizabeth May,295,111.0
direct,126,Andrew Scheer,292,112.0
direct,83,Justin Trudeau,292,112.0
direct,77,Jagmeet Singh,292,112.0
direct,5,Elizabeth May,292,112.0
direct,1,Maxime Bernier,292,112.0
watch,105,Andrew Scheer,291,113.0
watch,80,Justin Trudeau,291,113.0
watch,72,Maxime Bernier,291,113.0
watch,18,Jagmeet Singh,291,113.0
watch,16,Elizabeth May,291,113.0
money,126,Andrew Scheer,290,114.0
money,100,Maxime Bernier,290,114.0
money,31,Jagmeet Singh,290,114.0
money,20,Elizabeth May,290,114.0
money,13,Justin Trudeau,290,114.0
ils,85,Jagmeet Singh,289,115.0
ils,72,Andrew Scheer,289,115.0
ils,70,Maxime Bernier,289,115.0
ils,61,Justin Trudeau,289,115.0
ils,1,Elizabeth May,289,115.0
tax,170,Andrew Scheer,288,116.0
tax,57,Maxime Bernier,288,116.0
tax,43,Jagmeet Singh,288,116.0
tax,15,Elizabeth May,288,116.0
tax,3,Justin Trudeau,288,116.0
merci,102,Jagmeet Singh,288,117.0
merci,89,Andrew Scheer,288,117.0
merci,69,Justin Trudeau,288,117.0
merci,17,Maxime Bernier,288,117.0
merci,11,Elizabeth May,288,117.0
maintenant,124,Andrew Scheer,286,118.0
maintenant,67,Jagmeet Singh,286,118.0
maintenant,48,Maxime Bernier,286,118.0
maintenant,47,Justin Trudeau,286,118.0
everyone,80,Jagmeet Singh,285,119.0
everyone,72,Andrew Scheer,285,119.0
everyone,59,Justin Trudeau,285,119.0
everyone,43,Maxime Bernier,285,119.0
everyone,31,Elizabeth May,285,119.0
crisis,77,Jagmeet Singh,284,120.0
crisis,65,Maxime Bernier,284,120.0
crisis,58,Elizabeth May,284,120.0
crisis,55,Andrew Scheer,284,120.0
crisis,29,Justin Trudeau,284,120.0
ces,91,Jagmeet Singh,283,121.0
ces,76,Justin Trudeau,283,121.0
ces,71,Andrew Scheer,283,121.0
ces,42,Maxime Bernier,283,121.0
ces,3,Elizabeth May,283,121.0
quil,97,Maxime Bernier,282,122.0
quil,96,Andrew Scheer,282,122.0
quil,65,Jagmeet Singh,282,122.0
quil,24,Justin Trudeau,282,122.0
together,154,Justin Trudeau,281,126.0
together,69,Jagmeet Singh,281,126.0
together,31,Andrew Scheer,281,126.0
together,21,Elizabeth May,281,126.0
together,6,Maxime Bernier,281,126.0
liberals,122,Jagmeet Singh,281,125.0
liberals,103,Andrew Scheer,281,125.0
liberals,50,Maxime Bernier,281,125.0
liberals,6,Elizabeth May,281,125.0
important,85,Justin Trudeau,281,123.0
important,82,Andrew Scheer,281,123.0
important,47,Elizabeth May,281,123.0
important,45,Jagmeet Singh,281,123.0
important,22,Maxime Bernier,281,123.0
fight,108,Jagmeet Singh,281,124.0
fight,62,Andrew Scheer,281,124.0
fight,59,Justin Trudeau,281,124.0
fight,34,Maxime Bernier,281,124.0
fight,18,Elizabeth May,281,124.0
thats,75,Justin Trudeau,278,127.0
thats,70,Jagmeet Singh,278,127.0
thats,64,Maxime Bernier,278,127.0
thats,55,Andrew Scheer,278,127.0
thats,14,Elizabeth May,278,127.0
indigenous,125,Elizabeth May,276,129.0
indigenous,87,Jagmeet Singh,276,129.0
indigenous,42,Justin Trudeau,276,129.0
indigenous,12,Andrew Scheer,276,129.0
indigenous,10,Maxime Bernier,276,129.0
conservateurs,229,Andrew Scheer,276,128.0
conservateurs,30,Jagmeet Singh,276,128.0
conservateurs,17,Maxime Bernier,276,128.0
premier,103,Andrew Scheer,275,131.0
premier,81,Justin Trudeau,275,131.0
premier,57,Jagmeet Singh,275,131.0
premier,18,Elizabeth May,275,131.0
premier,16,Maxime Bernier,275,131.0
party,149,Maxime Bernier,275,130.0
party,67,Elizabeth May,275,130.0
party,34,Andrew Scheer,275,130.0
party,18,Jagmeet Singh,275,130.0
party,7,Justin Trudeau,275,130.0
vos,157,Andrew Scheer,274,133.0
vos,84,Justin Trudeau,274,133.0
vos,17,Jagmeet Singh,274,133.0
vos,15,Maxime Bernier,274,133.0
vos,1,Elizabeth May,274,133.0
right,87,Jagmeet Singh,274,132.0
right,58,Justin Trudeau,274,132.0
right,50,Elizabeth May,274,132.0
right,42,Andrew Scheer,274,132.0
right,37,Maxime Bernier,274,132.0
home,95,Justin Trudeau,273,134.0
home,73,Andrew Scheer,273,134.0
home,50,Jagmeet Singh,273,134.0
home,44,Elizabeth May,273,134.0
home,11,Maxime Bernier,273,134.0
ceux,94,Andrew Scheer,272,135.0
ceux,75,Jagmeet Singh,272,135.0
ceux,64,Justin Trudeau,272,135.0
ceux,38,Maxime Bernier,272,135.0
ceux,1,Elizabeth May,272,135.0
continue,79,Andrew Scheer,269,136.0
continue,77,Jagmeet Singh,269,136.0
continue,71,Justin Trudeau,269,136.0
continue,24,Maxime Bernier,269,136.0
continue,18,Elizabeth May,269,136.0
ndp,250,Jagmeet Singh,268,137.0
ndp,8,Maxime Bernier,268,137.0
ndp,6,Elizabeth May,268,137.0
ndp,4,Andrew Scheer,268,137.0
conservative,216,Andrew Scheer,268,138.0
conservative,39,Maxime Bernier,268,138.0
conservative,8,Jagmeet Singh,268,138.0
conservative,5,Elizabeth May,268,138.0
every,61,Jagmeet Singh,267,139.0
every,60,Maxime Bernier,267,139.0
every,56,Andrew Scheer,267,139.0
every,55,Justin Trudeau,267,139.0
every,35,Elizabeth May,267,139.0
vie,105,Jagmeet Singh,266,140.0
vie,93,Andrew Scheer,266,140.0
vie,37,Justin Trudeau,266,140.0
vie,27,Maxime Bernier,266,140.0
vie,4,Elizabeth May,266,140.0
economy,93,Maxime Bernier,262,141.0
economy,59,Andrew Scheer,262,141.0
economy,48,Justin Trudeau,262,141.0
economy,34,Jagmeet Singh,262,141.0
economy,28,Elizabeth May,262,141.0
safe,140,Justin Trudeau,257,142.0
safe,60,Jagmeet Singh,257,142.0
safe,31,Andrew Scheer,257,142.0
safe,26,Elizabeth May,257,142.0
leadership,87,Andrew Scheer,257,144.0
