phrase,count,user_name,total_count,rank
premier_ministre_justin,28,Justin Trudeau,32,745.0
premier_ministre_justin,2,Andrew Scheer,32,745.0
premier_ministre_justin,2,Jagmeet Singh,32,745.0
pour_plus,24,Justin Trudeau,32,732.0
pour_plus,4,Jagmeet Singh,32,732.0
pour_plus,2,Andrew Scheer,32,732.0
pour_plus,2,Maxime Bernier,32,732.0
pour_parler_de,19,Andrew Scheer,32,730.0
pour_parler_de,7,Jagmeet Singh,32,730.0
pour_parler_de,6,Justin Trudeau,32,730.0
plus_abordable,17,Jagmeet Singh,32,728.0
plus_abordable,11,Andrew Scheer,32,728.0
plus_abordable,4,Justin Trudeau,32,728.0
pendant_la,15,Justin Trudeau,32,748.0
pendant_la,7,Maxime Bernier,32,748.0
pendant_la,5,Andrew Scheer,32,748.0
pendant_la,4,Jagmeet Singh,32,748.0
pendant_la,1,Elizabeth May,32,748.0
pays_pour,17,Justin Trudeau,32,735.0
pays_pour,7,Jagmeet Singh,32,735.0
pays_pour,5,Andrew Scheer,32,735.0
pays_pour,3,Maxime Bernier,32,735.0
partout_au_canada,14,Andrew Scheer,32,723.0
partout_au_canada,14,Jagmeet Singh,32,723.0
partout_au_canada,4,Justin Trudeau,32,723.0
par_des,18,Maxime Bernier,32,716.0
par_des,6,Jagmeet Singh,32,716.0
par_des,4,Justin Trudeau,32,716.0
par_des,4,Andrew Scheer,32,716.0
nouveau_gouvernement_conservateur,32,Andrew Scheer,32,720.0
notre_gouvernement,28,Justin Trudeau,32,711.0
notre_gouvernement,3,Andrew Scheer,32,711.0
notre_gouvernement,1,Jagmeet Singh,32,711.0
live_jagmeet_singh,32,Jagmeet Singh,32,726.0
les_canadiens_amliorer,32,Andrew Scheer,32,715.0
le_plan,13,Maxime Bernier,32,713.0
le_plan,8,Justin Trudeau,32,713.0
le_plan,7,Jagmeet Singh,32,713.0
le_plan,4,Andrew Scheer,32,713.0
le_parti,16,Maxime Bernier,32,736.0
le_parti,13,Andrew Scheer,32,736.0
le_parti,2,Jagmeet Singh,32,736.0
le_parti,1,Elizabeth May,32,736.0
le_dbut,11,Andrew Scheer,32,722.0
le_dbut,9,Justin Trudeau,32,722.0
le_dbut,8,Jagmeet Singh,32,722.0
le_dbut,4,Maxime Bernier,32,722.0
la_pcu,23,Jagmeet Singh,32,749.0
la_pcu,5,Andrew Scheer,32,749.0
la_pcu,3,Justin Trudeau,32,749.0
la_pcu,1,Elizabeth May,32,749.0
get_details,32,Justin Trudeau,32,740.0
gens_ont,31,Jagmeet Singh,32,738.0
gens_ont,1,Andrew Scheer,32,738.0
first_nation,18,Jagmeet Singh,32,721.0
first_nation,14,Elizabeth May,32,721.0
et_leurs,13,Andrew Scheer,32,731.0
et_leurs,9,Justin Trudeau,32,731.0
et_leurs,8,Jagmeet Singh,32,731.0
et_leurs,2,Maxime Bernier,32,731.0
et_la_scurit,13,Justin Trudeau,32,741.0
et_la_scurit,10,Andrew Scheer,32,741.0
et_la_scurit,5,Jagmeet Singh,32,741.0
et_la_scurit,4,Maxime Bernier,32,741.0
et_au,20,Justin Trudeau,32,714.0
et_au,5,Andrew Scheer,32,714.0
et_au,5,Jagmeet Singh,32,714.0
et_au,2,Maxime Bernier,32,714.0
en_ce_moment,22,Justin Trudeau,32,744.0
en_ce_moment,5,Jagmeet Singh,32,744.0
en_ce_moment,3,Maxime Bernier,32,744.0
en_ce_moment,2,Andrew Scheer,32,744.0
emplois_et,16,Andrew Scheer,32,739.0
emplois_et,10,Jagmeet Singh,32,739.0
emplois_et,4,Justin Trudeau,32,739.0
emplois_et,2,Maxime Bernier,32,739.0
du_travail,18,Justin Trudeau,32,718.0
du_travail,7,Andrew Scheer,32,718.0
du_travail,6,Jagmeet Singh,32,718.0
du_travail,1,Maxime Bernier,32,718.0
du_canada_et,15,Andrew Scheer,32,743.0
du_canada_et,7,Justin Trudeau,32,743.0
du_canada_et,7,Jagmeet Singh,32,743.0
du_canada_et,3,Maxime Bernier,32,743.0
des_conservateurs_du,32,Andrew Scheer,32,742.0
de_soins,19,Jagmeet Singh,32,734.0
de_soins,9,Justin Trudeau,32,734.0
de_soins,4,Maxime Bernier,32,734.0
de_lonu,30,Maxime Bernier,32,717.0
de_lonu,1,Andrew Scheer,32,717.0
de_lonu,1,Jagmeet Singh,32,717.0
climate_alarmists,32,Maxime Bernier,32,724.0
ce_que_vous,17,Justin Trudeau,32,712.0
ce_que_vous,8,Andrew Scheer,32,712.0
ce_que_vous,4,Maxime Bernier,32,712.0
ce_que_vous,3,Jagmeet Singh,32,712.0
canadiennes_et,26,Jagmeet Singh,32,727.0
canadiennes_et,3,Andrew Scheer,32,727.0
canadiennes_et,2,Maxime Bernier,32,727.0
canadiennes_et,1,Elizabeth May,32,727.0
canada_around,14,Jagmeet Singh,32,746.0
canada_around,13,Andrew Scheer,32,746.0
canada_around,5,Justin Trudeau,32,746.0
best_wishes,20,Andrew Scheer,32,725.0
best_wishes,7,Jagmeet Singh,32,725.0
best_wishes,3,Justin Trudeau,32,725.0
best_wishes,2,Elizabeth May,32,725.0
alors_que_nous,12,Jagmeet Singh,32,729.0
alors_que_nous,10,Justin Trudeau,32,729.0
alors_que_nous,8,Andrew Scheer,32,729.0
alors_que_nous,2,Maxime Bernier,32,729.0
vrai_plan,31,Andrew Scheer,31,795.0
une_bonne,9,Justin Trudeau,31,757.0
une_bonne,9,Jagmeet Singh,31,757.0
une_bonne,6,Andrew Scheer,31,757.0
une_bonne,6,Maxime Bernier,31,757.0
une_bonne,1,Elizabeth May,31,757.0
travers_le_pays,23,Justin Trudeau,31,769.0
travers_le_pays,6,Andrew Scheer,31,769.0
travers_le_pays,1,Jagmeet Singh,31,769.0
travers_le_pays,1,Maxime Bernier,31,769.0
today_im,15,Andrew Scheer,31,776.0
today_im,11,Justin Trudeau,31,776.0
today_im,5,Jagmeet Singh,31,776.0
stay_home,19,Justin Trudeau,31,766.0
stay_home,9,Jagmeet Singh,31,766.0
stay_home,1,Andrew Scheer,31,766.0
stay_home,1,Elizabeth May,31,766.0
stay_home,1,Maxime Bernier,31,766.0
spread_covid19,23,Justin Trudeau,31,784.0
spread_covid19,7,Andrew Scheer,31,784.0
spread_covid19,1,Jagmeet Singh,31,784.0
se_sont,11,Andrew Scheer,31,785.0
se_sont,9,Jagmeet Singh,31,785.0
se_sont,7,Justin Trudeau,31,785.0
se_sont,4,Maxime Bernier,31,785.0
scurit_de,13,Justin Trudeau,31,764.0
scurit_de,9,Andrew Scheer,31,764.0
scurit_de,7,Maxime Bernier,31,764.0
scurit_de,1,Elizabeth May,31,764.0
scurit_de,1,Jagmeet Singh,31,764.0
rt_govcanhealth,31,Justin Trudeau,31,758.0
qui_travaillent,12,Justin Trudeau,31,803.0
qui_travaillent,12,Andrew Scheer,31,803.0
qui_travaillent,6,Jagmeet Singh,31,803.0
qui_travaillent,1,Maxime Bernier,31,803.0
que_tous,13,Jagmeet Singh,31,801.0
que_tous,10,Justin Trudeau,31,801.0
que_tous,5,Andrew Scheer,31,801.0
que_tous,3,Maxime Bernier,31,801.0
pour_tous_les,18,Andrew Scheer,31,794.0
pour_tous_les,6,Jagmeet Singh,31,794.0
pour_tous_les,4,Justin Trudeau,31,794.0
pour_tous_les,3,Maxime Bernier,31,794.0
pour_rduire,12,Jagmeet Singh,31,797.0
pour_rduire,11,Andrew Scheer,31,797.0
pour_rduire,6,Justin Trudeau,31,797.0
pour_rduire,2,Maxime Bernier,31,797.0
pour_que_vous,16,Andrew Scheer,31,799.0
pour_que_vous,12,Justin Trudeau,31,799.0
pour_que_vous,3,Jagmeet Singh,31,799.0
pour_lutter_contre,14,Justin Trudeau,31,787.0
pour_lutter_contre,8,Jagmeet Singh,31,787.0
pour_lutter_contre,7,Maxime Bernier,31,787.0
pour_lutter_contre,2,Andrew Scheer,31,787.0
pour_lutter,14,Justin Trudeau,31,750.0
pour_lutter,8,Jagmeet Singh,31,750.0
pour_lutter,7,Maxime Bernier,31,750.0
pour_lutter,2,Andrew Scheer,31,750.0
pendant_cette,17,Justin Trudeau,31,800.0
pendant_cette,7,Andrew Scheer,31,800.0
pendant_cette,7,Jagmeet Singh,31,800.0
pas_la,11,Andrew Scheer,31,755.0
pas_la,11,Jagmeet Singh,31,755.0
pas_la,6,Maxime Bernier,31,755.0
pas_la,3,Justin Trudeau,31,755.0
nous_clbrons,14,Jagmeet Singh,31,763.0
nous_clbrons,12,Andrew Scheer,31,763.0
nous_clbrons,5,Justin Trudeau,31,763.0
nos_travailleurs,24,Justin Trudeau,31,777.0
nos_travailleurs,6,Andrew Scheer,31,777.0
nos_travailleurs,1,Jagmeet Singh,31,777.0
new_deal,28,Jagmeet Singh,31,796.0
new_deal,2,Elizabeth May,31,796.0
new_deal,1,Andrew Scheer,31,796.0
n_rt,15,Elizabeth May,31,780.0
n_rt,6,Justin Trudeau,31,780.0
n_rt,6,Maxime Bernier,31,780.0
n_rt,3,Jagmeet Singh,31,780.0
n_rt,1,Andrew Scheer,31,780.0
mais_les,14,Jagmeet Singh,31,779.0
mais_les,9,Maxime Bernier,31,779.0
mais_les,5,Andrew Scheer,31,779.0
mais_les,3,Justin Trudeau,31,779.0
lutte_contre,16,Justin Trudeau,31,798.0
lutte_contre,8,Jagmeet Singh,31,798.0
lutte_contre,7,Andrew Scheer,31,798.0
let_us,10,Jagmeet Singh,31,752.0
let_us,8,Elizabeth May,31,752.0
let_us,7,Andrew Scheer,31,752.0
let_us,5,Justin Trudeau,31,752.0
let_us,1,Maxime Bernier,31,752.0
les_petites,16,Andrew Scheer,31,775.0
les_petites,12,Justin Trudeau,31,775.0
les_petites,3,Jagmeet Singh,31,775.0
les_jours,10,Justin Trudeau,31,772.0
les_jours,9,Maxime Bernier,31,772.0
les_jours,6,Andrew Scheer,31,772.0
les_jours,6,Jagmeet Singh,31,772.0
le_virus,16,Justin Trudeau,31,790.0
le_virus,13,Maxime Bernier,31,790.0
le_virus,1,Andrew Scheer,31,790.0
le_virus,1,Jagmeet Singh,31,790.0
le_scandale,20,Andrew Scheer,31,762.0
le_scandale,11,Jagmeet Singh,31,762.0
le_financement,12,Jagmeet Singh,31,788.0
le_financement,10,Andrew Scheer,31,788.0
le_financement,5,Maxime Bernier,31,788.0
le_financement,4,Justin Trudeau,31,788.0
laide_dont,18,Justin Trudeau,31,754.0
laide_dont,11,Jagmeet Singh,31,754.0
laide_dont,2,Andrew Scheer,31,754.0
je_fais,23,Justin Trudeau,31,793.0
je_fais,4,Maxime Bernier,31,793.0
je_fais,2,Jagmeet Singh,31,793.0
je_fais,1,Andrew Scheer,31,793.0
je_fais,1,Elizabeth May,31,793.0
jai_eu,14,Andrew Scheer,31,786.0
jai_eu,9,Justin Trudeau,31,786.0
jai_eu,8,Jagmeet Singh,31,786.0
help_canadians_get,28,Andrew Scheer,31,768.0
help_canadians_get,3,Justin Trudeau,31,768.0
government_canada,24,Justin Trudeau,31,760.0
government_canada,4,Maxime Bernier,31,760.0
government_canada,3,Elizabeth May,31,760.0
fossil_fuel,17,Elizabeth May,31,792.0
fossil_fuel,14,Jagmeet Singh,31,792.0
et_qui,16,Jagmeet Singh,31,791.0
et_qui,9,Justin Trudeau,31,791.0
et_qui,4,Andrew Scheer,31,791.0
et_qui,2,Maxime Bernier,31,791.0
ensemble_pour,20,Justin Trudeau,31,782.0
ensemble_pour,8,Jagmeet Singh,31,782.0
ensemble_pour,3,Andrew Scheer,31,782.0
emergency_wage_subsidy,29,Justin Trudeau,31,789.0
emergency_wage_subsidy,2,Elizabeth May,31,789.0
emergency_wage,29,Justin Trudeau,31,753.0
emergency_wage,2,Elizabeth May,31,753.0
emergency_response_benefit,30,Justin Trudeau,31,773.0
emergency_response_benefit,1,Jagmeet Singh,31,773.0
emergency_response,30,Justin Trudeau,31,781.0
emergency_response,1,Jagmeet Singh,31,781.0
de_travailler,20,Justin Trudeau,31,778.0
de_travailler,6,Andrew Scheer,31,778.0
de_travailler,4,Jagmeet Singh,31,778.0
de_travailler,1,Maxime Bernier,31,778.0
de_laide,19,Jagmeet Singh,31,771.0
de_laide,10,Justin Trudeau,31,771.0
de_laide,2,Andrew Scheer,31,771.0
ce_quon,24,Justin Trudeau,31,765.0
ce_quon,4,Maxime Bernier,31,765.0
ce_quon,3,Jagmeet Singh,31,765.0
carbone_de,29,Andrew Scheer,31,751.0
carbone_de,2,Maxime Bernier,31,751.0
canada_rt,11,Elizabeth May,31,756.0
canada_rt,10,Justin Trudeau,31,756.0
canada_rt,6,Maxime Bernier,31,756.0
canada_rt,3,Andrew Scheer,31,756.0
canada_rt,1,Jagmeet Singh,31,756.0
canada_je,28,Andrew Scheer,31,761.0
canada_je,2,Jagmeet Singh,31,761.0
canada_je,1,Justin Trudeau,31,761.0
canada_around_world,13,Andrew Scheer,31,774.0
canada_around_world,13,Jagmeet Singh,31,774.0
canada_around_world,5,Justin Trudeau,31,774.0
avons_parl,22,Justin Trudeau,31,767.0
avons_parl,9,Andrew Scheer,31,767.0
avons_besoin,15,Jagmeet Singh,31,783.0
avons_besoin,7,Andrew Scheer,31,783.0
avons_besoin,5,Justin Trudeau,31,783.0
avons_besoin,4,Maxime Bernier,31,783.0
aux_familles,15,Jagmeet Singh,31,770.0
aux_familles,9,Justin Trudeau,31,770.0
aux_familles,5,Andrew Scheer,31,770.0
aux_familles,2,Maxime Bernier,31,770.0
autres_partis,26,Maxime Bernier,31,759.0
autres_partis,2,Justin Trudeau,31,759.0
autres_partis,2,Jagmeet Singh,31,759.0
autres_partis,1,Andrew Scheer,31,759.0
andrew_scheer,12,Maxime Bernier,31,802.0
andrew_scheer,11,Jagmeet Singh,31,802.0
andrew_scheer,6,Andrew Scheer,31,802.0
andrew_scheer,2,Elizabeth May,31,802.0
would_like,13,Andrew Scheer,30,832.0
would_like,7,Elizabeth May,30,832.0
would_like,5,Jagmeet Singh,30,832.0
would_like,3,Maxime Bernier,30,832.0
would_like,2,Justin Trudeau,30,832.0
un_autre,16,Maxime Bernier,30,828.0
un_autre,7,Andrew Scheer,30,828.0
un_autre,5,Jagmeet Singh,30,828.0
un_autre,2,Justin Trudeau,30,828.0
rt_marcgarneau,30,Justin Trudeau,30,811.0
rt_gouvcansante,30,Justin Trudeau,30,836.0
rt_adampolsen,30,Elizabeth May,30,840.0
rendre_la,13,Jagmeet Singh,30,843.0
rendre_la,11,Andrew Scheer,30,843.0
rendre_la,5,Justin Trudeau,30,843.0
rendre_la,1,Maxime Bernier,30,843.0
que_nous_avons,8,Jagmeet Singh,30,822.0
que_nous_avons,8,Maxime Bernier,30,822.0
que_nous_avons,7,Justin Trudeau,30,822.0
que_nous_avons,6,Andrew Scheer,30,822.0
que_nous_avons,1,Elizabeth May,30,822.0
que_les_canadiens,17,Andrew Scheer,30,809.0
que_les_canadiens,10,Justin Trudeau,30,809.0
que_les_canadiens,2,Jagmeet Singh,30,809.0
que_les_canadiens,1,Maxime Bernier,30,809.0
protger_notre_environnement,30,Andrew Scheer,30,844.0
pour_nos,12,Justin Trudeau,30,834.0
pour_nos,8,Jagmeet Singh,30,834.0
pour_nos,7,Andrew Scheer,30,834.0
pour_nos,3,Maxime Bernier,30,834.0
plan_protect_environment,30,Andrew Scheer,30,821.0
plan_protect,30,Andrew Scheer,30,837.0
peuvent_pas,18,Jagmeet Singh,30,826.0
peuvent_pas,11,Andrew Scheer,30,826.0
peuvent_pas,1,Justin Trudeau,30,826.0
personnes_qui,24,Jagmeet Singh,30,830.0
personnes_qui,6,Justin Trudeau,30,830.0
ne_peuvent_pas,18,Jagmeet Singh,30,806.0
ne_peuvent_pas,11,Andrew Scheer,30,806.0
ne_peuvent_pas,1,Justin Trudeau,30,806.0
make_life_affordable,18,Jagmeet Singh,30,819.0
make_life_affordable,11,Andrew Scheer,30,819.0
make_life_affordable,1,Justin Trudeau,30,819.0
libraux_de_trudeau,28,Andrew Scheer,30,841.0
libraux_de_trudeau,2,Jagmeet Singh,30,841.0
les_premiers,20,Justin Trudeau,30,835.0
les_premiers,7,Jagmeet Singh,30,835.0
les_premiers,3,Andrew Scheer,30,835.0
les_choses,13,Jagmeet Singh,30,807.0
les_choses,6,Justin Trudeau,30,807.0
les_choses,6,Maxime Bernier,30,807.0
les_choses,5,Andrew Scheer,30,807.0
le_cot,17,Andrew Scheer,30,820.0
le_cot,8,Jagmeet Singh,30,820.0
le_cot,4,Maxime Bernier,30,820.0
le_cot,1,Justin Trudeau,30,820.0
la_scurit_des,19,Justin Trudeau,30,831.0
la_scurit_des,6,Andrew Scheer,30,831.0
la_scurit_des,3,Jagmeet Singh,30,831.0
la_scurit_des,2,Maxime Bernier,30,831.0
la_lutte,12,Justin Trudeau,30,842.0
la_lutte,12,Jagmeet Singh,30,842.0
la_lutte,6,Andrew Scheer,30,842.0
la_libert,14,Andrew Scheer,30,812.0
la_libert,9,Maxime Bernier,30,812.0
la_libert,4,Jagmeet Singh,30,812.0
la_libert,3,Justin Trudeau,30,812.0
la_chambre_des,13,Andrew Scheer,30,810.0
la_chambre_des,11,Justin Trudeau,30,810.0
la_chambre_des,6,Jagmeet Singh,30,810.0
keep_working,25,Justin Trudeau,30,833.0
keep_working,3,Andrew Scheer,30,833.0
keep_working,2,Jagmeet Singh,30,833.0
interest_rates,27,Maxime Bernier,30,839.0
interest_rates,3,Jagmeet Singh,30,839.0
giving_update,30,Justin Trudeau,30,816.0
encore_plus,9,Justin Trudeau,30,805.0
encore_plus,8,Jagmeet Singh,30,805.0
encore_plus,7,Andrew Scheer,30,805.0
encore_plus,6,Maxime Bernier,30,805.0
en_ont,15,Jagmeet Singh,30,827.0
en_ont,8,Andrew Scheer,30,827.0
en_ont,6,Justin Trudeau,30,827.0
en_ont,1,Maxime Bernier,30,827.0
durant_cette,20,Andrew Scheer,30,829.0
durant_cette,9,Justin Trudeau,30,829.0
durant_cette,1,Maxime Bernier,30,829.0
des_autres,14,Jagmeet Singh,30,813.0
des_autres,10,Justin Trudeau,30,813.0
des_autres,6,Maxime Bernier,30,813.0
de_tous_les,13,Justin Trudeau,30,814.0
de_tous_les,10,Andrew Scheer,30,814.0
de_tous_les,4,Jagmeet Singh,30,814.0
de_tous_les,2,Maxime Bernier,30,814.0
de_tous_les,1,Elizabeth May,30,814.0
de_notre_plan,19,Andrew Scheer,30,824.0
de_notre_plan,8,Jagmeet Singh,30,824.0
de_notre_plan,3,Justin Trudeau,30,824.0
de_loi,16,Andrew Scheer,30,817.0
de_loi,8,Jagmeet Singh,30,817.0
de_loi,6,Justin Trudeau,30,817.0
cpactv_live_jagmeet,30,Jagmeet Singh,30,815.0
chambre_des,13,Andrew Scheer,30,818.0
chambre_des,11,Justin Trudeau,30,818.0
chambre_des,6,Jagmeet Singh,30,818.0
cest_la,7,Justin Trudeau,30,804.0
cest_la,7,Andrew Scheer,30,804.0
cest_la,6,Elizabeth May,30,804.0
cest_la,5,Jagmeet Singh,30,804.0
cest_la,5,Maxime Bernier,30,804.0
cant_afford,18,Jagmeet Singh,30,808.0
cant_afford,10,Andrew Scheer,30,808.0
cant_afford,1,Elizabeth May,30,808.0
cant_afford,1,Maxime Bernier,30,808.0
avez_besoin,26,Justin Trudeau,30,838.0
avez_besoin,3,Jagmeet Singh,30,838.0
avez_besoin,1,Andrew Scheer,30,838.0
au_cours,15,Justin Trudeau,30,825.0
au_cours,8,Jagmeet Singh,30,825.0
au_cours,4,Maxime Bernier,30,825.0
au_cours,3,Andrew Scheer,30,825.0
amis_et,17,Justin Trudeau,30,823.0
amis_et,11,Andrew Scheer,30,823.0
amis_et,2,Jagmeet Singh,30,823.0
vrai_plan_pour,29,Andrew Scheer,29,856.0
vous_aider_amliorer,29,Andrew Scheer,29,858.0
vie_plus_abordable,16,Jagmeet Singh,29,873.0
vie_plus_abordable,9,Andrew Scheer,29,873.0
vie_plus_abordable,4,Justin Trudeau,29,873.0
un_gouvernement_qui,16,Jagmeet Singh,29,874.0
un_gouvernement_qui,9,Andrew Scheer,29,874.0
un_gouvernement_qui,4,Maxime Bernier,29,874.0
two_years,22,Maxime Bernier,29,887.0
two_years,2,Justin Trudeau,29,887.0
two_years,2,Elizabeth May,29,887.0
two_years,2,Jagmeet Singh,29,887.0
two_years,1,Andrew Scheer,29,887.0
tt_aujourdhui,25,Justin Trudeau,29,850.0
tt_aujourdhui,2,Andrew Scheer,29,850.0
tt_aujourdhui,2,Jagmeet Singh,29,850.0
travail_et,13,Andrew Scheer,29,875.0
travail_et,9,Jagmeet Singh,29,875.0
travail_et,5,Justin Trudeau,29,875.0
travail_et,2,Maxime Bernier,29,875.0
today_marks,16,Andrew Scheer,29,877.0
today_marks,8,Justin Trudeau,29,877.0
today_marks,3,Elizabeth May,29,877.0
today_marks,2,Jagmeet Singh,29,877.0
real_plan_protect,29,Andrew Scheer,29,886.0
qui_va,10,Andrew Scheer,29,867.0
qui_va,9,Maxime Bernier,29,867.0
qui_va,7,Jagmeet Singh,29,867.0
qui_va,3,Justin Trudeau,29,867.0
pour_que_les,10,Justin Trudeau,29,862.0
pour_que_les,10,Jagmeet Singh,29,862.0
pour_que_les,8,Andrew Scheer,29,862.0
pour_que_les,1,Maxime Bernier,29,862.0
pour_plus_de,23,Justin Trudeau,29,861.0
pour_plus_de,2,Andrew Scheer,29,861.0
pour_plus_de,2,Jagmeet Singh,29,861.0
pour_plus_de,2,Maxime Bernier,29,861.0
plus_tt_aujourdhui,25,Justin Trudeau,29,846.0
plus_tt_aujourdhui,2,Andrew Scheer,29,846.0
plus_tt_aujourdhui,2,Jagmeet Singh,29,846.0
peut_pas,13,Jagmeet Singh,29,852.0
peut_pas,5,Justin Trudeau,29,852.0
peut_pas,5,Andrew Scheer,29,852.0
peut_pas,5,Maxime Bernier,29,852.0
peut_pas,1,Elizabeth May,29,852.0
par_la_covid19,19,Justin Trudeau,29,860.0
par_la_covid19,9,Andrew Scheer,29,860.0
par_la_covid19,1,Jagmeet Singh,29,860.0
nous_avons_besoin,14,Jagmeet Singh,29,888.0
nous_avons_besoin,7,Andrew Scheer,29,888.0
nous_avons_besoin,4,Justin Trudeau,29,888.0
nous_avons_besoin,4,Maxime Bernier,29,888.0
notre_systme,9,Maxime Bernier,29,847.0
notre_systme,8,Andrew Scheer,29,847.0
notre_systme,7,Jagmeet Singh,29,847.0
notre_systme,3,Elizabeth May,29,847.0
notre_systme,2,Justin Trudeau,29,847.0
new_year,12,Jagmeet Singh,29,857.0
new_year,10,Justin Trudeau,29,857.0
new_year,7,Andrew Scheer,29,857.0
ne_peut_pas,13,Jagmeet Singh,29,883.0
ne_peut_pas,5,Justin Trudeau,29,883.0
ne_peut_pas,5,Andrew Scheer,29,883.0
ne_peut_pas,5,Maxime Bernier,29,883.0
ne_peut_pas,1,Elizabeth May,29,883.0
mon_plan,29,Andrew Scheer,29,848.0
making_life,16,Jagmeet Singh,29,863.0
making_life,11,Andrew Scheer,29,863.0
making_life,2,Justin Trudeau,29,863.0
les_propritaires,18,Justin Trudeau,29,878.0
les_propritaires,5,Andrew Scheer,29,878.0
les_propritaires,4,Jagmeet Singh,29,878.0
les_propritaires,2,Maxime Bernier,29,878.0
les_politiques,23,Maxime Bernier,29,849.0
les_politiques,4,Andrew Scheer,29,849.0
les_politiques,1,Justin Trudeau,29,849.0
les_politiques,1,Jagmeet Singh,29,849.0
le_secteur,18,Andrew Scheer,29,871.0
le_secteur,6,Justin Trudeau,29,871.0
le_secteur,3,Maxime Bernier,29,871.0
le_secteur,2,Jagmeet Singh,29,871.0
le_carbone_de,29,Andrew Scheer,29,891.0
le_canada_et,21,Justin Trudeau,29,851.0
le_canada_et,7,Andrew Scheer,29,851.0
le_canada_et,1,Jagmeet Singh,29,851.0
last_week,8,Andrew Scheer,29,885.0
last_week,6,Justin Trudeau,29,885.0
last_week,6,Maxime Bernier,29,885.0
last_week,5,Elizabeth May,29,885.0
last_week,4,Jagmeet Singh,29,885.0
la_sant_et,16,Justin Trudeau,29,845.0
la_sant_et,9,Andrew Scheer,29,845.0
la_sant_et,2,Jagmeet Singh,29,845.0
la_sant_et,2,Maxime Bernier,29,845.0
la_plus,9,Jagmeet Singh,29,876.0
la_plus,8,Justin Trudeau,29,876.0
la_plus,8,Andrew Scheer,29,876.0
la_plus,4,Maxime Bernier,29,876.0
la_fte,20,Andrew Scheer,29,855.0
la_fte,5,Jagmeet Singh,29,855.0
la_fte,2,Justin Trudeau,29,855.0
la_fte,2,Maxime Bernier,29,855.0
la_faon_dont,11,Justin Trudeau,29,865.0
la_faon_dont,10,Andrew Scheer,29,865.0
la_faon_dont,8,Jagmeet Singh,29,865.0
jai_discut_avec,24,Justin Trudeau,29,864.0
jai_discut_avec,4,Andrew Scheer,29,864.0
jai_discut_avec,1,Jagmeet Singh,29,864.0
j_trudeau,29,Jagmeet Singh,29,866.0
im_giving,29,Justin Trudeau,29,880.0
front_line,19,Justin Trudeau,29,884.0
front_line,5,Andrew Scheer,29,884.0
front_line,3,Elizabeth May,29,884.0
front_line,2,Jagmeet Singh,29,884.0
faon_dont,11,Justin Trudeau,29,881.0
faon_dont,10,Andrew Scheer,29,881.0
faon_dont,8,Jagmeet Singh,29,881.0
faire_des,18,Jagmeet Singh,29,870.0
faire_des,7,Maxime Bernier,29,870.0
faire_des,2,Andrew Scheer,29,870.0
faire_des,1,Justin Trudeau,29,870.0
faire_des,1,Elizabeth May,29,870.0
et_non,19,Jagmeet Singh,29,868.0
et_non,4,Justin Trudeau,29,868.0
et_non,4,Andrew Scheer,29,868.0
et_non,2,Maxime Bernier,29,868.0
dont_les,17,Jagmeet Singh,29,859.0
dont_les,8,Andrew Scheer,29,859.0
dont_les,2,Justin Trudeau,29,859.0
dont_les,2,Maxime Bernier,29,859.0
des_communes,13,Andrew Scheer,29,889.0
des_communes,11,Justin Trudeau,29,889.0
des_communes,5,Jagmeet Singh,29,889.0
de_travail,13,Justin Trudeau,29,890.0
de_travail,12,Jagmeet Singh,29,890.0
de_travail,2,Andrew Scheer,29,890.0
de_travail,2,Maxime Bernier,29,890.0
continuer_de,10,Justin Trudeau,29,853.0
continuer_de,9,Andrew Scheer,29,853.0
continuer_de,5,Jagmeet Singh,29,853.0
continuer_de,5,Maxime Bernier,29,853.0
chambre_des_communes,13,Andrew Scheer,29,879.0
chambre_des_communes,11,Justin Trudeau,29,879.0
chambre_des_communes,5,Jagmeet Singh,29,879.0
canada_emergency_wage,27,Justin Trudeau,29,882.0
canada_emergency_wage,2,Elizabeth May,29,882.0
canada_emergency_response,29,Justin Trudeau,29,869.0
avec_un,14,Jagmeet Singh,29,872.0
avec_un,6,Andrew Scheer,29,872.0
avec_un,6,Maxime Bernier,29,872.0
avec_un,2,Justin Trudeau,29,872.0
avec_un,1,Elizabeth May,29,872.0
aider_amliorer_votre,29,Andrew Scheer,29,854.0
une_aide,11,Jagmeet Singh,28,906.0
une_aide,10,Andrew Scheer,28,906.0
une_aide,5,Justin Trudeau,28,906.0
une_aide,2,Maxime Bernier,28,906.0
un_grand,14,Jagmeet Singh,28,913.0
un_grand,6,Justin Trudeau,28,913.0
un_grand,5,Andrew Scheer,28,913.0
un_grand,3,Maxime Bernier,28,913.0
un_avenir,13,Jagmeet Singh,28,915.0
un_avenir,11,Justin Trudeau,28,915.0
un_avenir,2,Andrew Scheer,28,915.0
un_avenir,2,Maxime Bernier,28,915.0
today_remember,10,Justin Trudeau,28,919.0
today_remember,10,Jagmeet Singh,28,919.0
today_remember,7,Andrew Scheer,28,919.0
today_remember,1,Elizabeth May,28,919.0
systemic_racism,16,Elizabeth May,28,918.0
systemic_racism,10,Jagmeet Singh,28,918.0
systemic_racism,2,Maxime Bernier,28,918.0
sur_notre,22,Justin Trudeau,28,930.0
sur_notre,5,Andrew Scheer,28,930.0
