word,count,handle,total_count,rank
providing,1,theJagmeetSingh,1,2676.0
provides,1,AndrewScheer,1,3909.0
provider,1,ElizabethMay,1,4498.0
proven,1,AndrewScheer,1,3519.0
protestfight,1,theJagmeetSingh,1,4370.0
proroguing,1,ElizabethMay,1,4157.0
proposed,1,MaximeBernier,1,3105.0
proposal,1,MaximeBernier,1,2835.0
proponents,1,MaximeBernier,1,3066.0
properties,1,JustinTrudeau,1,3655.0
properly,1,MaximeBernier,1,2765.0
promoting,1,MaximeBernier,1,3326.0
promotes,1,JustinTrudeau,1,4228.0
prominent,1,MaximeBernier,1,3155.0
proinvestment,1,MaximeBernier,1,3386.0
programsservices,1,AndrewScheer,1,3880.0
profit,1,theJagmeetSingh,1,2308.0
professional,1,MaximeBernier,1,2408.0
prof,1,ElizabethMay,1,4533.0
productivity,1,MaximeBernier,1,3097.0
producers,1,AndrewScheer,1,3841.0
proceeds,1,JustinTrudeau,1,2601.0
problem,1,JustinTrudeau,1,4107.0
prixgmeaux,1,JustinTrudeau,1,3577.0
prixgemeaux,1,JustinTrudeau,1,3628.0
privilege,1,AndrewScheer,1,4043.0
privacy,1,JustinTrudeau,1,2336.0
princeedwardisland,1,ElizabethMay,1,4530.0
primary,1,JustinTrudeau,1,3145.0
priests,1,ElizabethMay,1,4602.0
previous,1,MaximeBernier,1,2821.0
preview,1,MaximeBernier,1,3159.0
prevail,1,MaximeBernier,1,3208.0
pressure,1,ElizabethMay,1,3710.0
pressing,1,theJagmeetSingh,1,2658.0
president,1,JustinTrudeau,1,4550.0
preserve,1,JustinTrudeau,1,4136.0
prepare,1,AndrewScheer,1,3506.0
preparations,1,ElizabethMay,1,4450.0
prefer,1,MaximeBernier,1,2903.0
predictions,1,MaximeBernier,1,3065.0
predict,1,MaximeBernier,1,2376.0
precious,1,JustinTrudeau,1,3339.0
precampaign,1,MaximeBernier,1,4695.0
pre2006,1,ElizabethMay,1,3609.0
prairie,1,AndrewScheer,1,3487.0
practicing,1,ElizabethMay,1,4463.0
ppl,1,theJagmeetSingh,1,4351.0
ppcs,1,MaximeBernier,1,3139.0
pownall,1,ElizabethMay,1,4047.0
powerhungrylibcons,1,MaximeBernier,1,2353.0
potter,1,ElizabethMay,1,4459.0
potatoesstir,1,theJagmeetSingh,1,4217.0
potatoes,1,theJagmeetSingh,1,4225.0
posts,1,ElizabethMay,1,4084.0
postponing,1,MaximeBernier,1,3236.0
postnational,1,MaximeBernier,1,2252.0
postdebate,1,MaximeBernier,1,3206.0
postcarbon,1,ElizabethMay,1,4176.0
possibly,1,MaximeBernier,1,2761.0
possessing,1,JustinTrudeau,1,4406.0
positions,1,ElizabethMay,1,4489.0
portmoody,1,theJagmeetSingh,1,2696.0
populist,1,MaximeBernier,1,2987.0
populism,1,MaximeBernier,1,3349.0
poorer,1,MaximeBernier,1,3040.0
pool,1,MaximeBernier,1,3087.0
polysesouvient,1,JustinTrudeau,1,3240.0
polluterscreating,1,theJagmeetSingh,1,2553.0
politikids,1,ElizabethMay,1,4196.0
politician,1,MaximeBernier,1,3131.0
politically,1,ElizabethMay,1,4474.0
polices,1,MaximeBernier,1,2975.0
poisoned,1,theJagmeetSingh,1,2564.0
pointing,1,MaximeBernier,1,2831.0
poet,1,theJagmeetSingh,1,2506.0
podiums,1,AndrewScheer,1,3515.0
plow,1,JustinTrudeau,1,3231.0
pleased,1,AndrewScheer,1,3503.0
played,1,theJagmeetSingh,1,2240.0
plawrence2019,1,AndrewScheer,1,3771.0
platitudes,1,ElizabethMay,1,4163.0
plates,1,ElizabethMay,1,4184.0
plastics,1,JustinTrudeau,1,2731.0
planning,1,AndrewScheer,1,3934.0
planned,1,MaximeBernier,1,2253.0
pitch,1,JustinTrudeau,1,2578.0
pipelinessubsidize,1,theJagmeetSingh,1,2716.0
pipelinefossil,1,theJagmeetSingh,1,2727.0
pilon,1,JustinTrudeau,1,2581.0
pills,1,theJagmeetSingh,1,2682.0
piling,1,MaximeBernier,1,3220.0
piers,1,MaximeBernier,1,3345.0
pierrenantel,1,ElizabethMay,1,4130.0
pierre,1,ElizabethMay,1,4097.0
pieinthe,1,MaximeBernier,1,3113.0
pie,1,theJagmeetSingh,1,2441.0
picture,1,ElizabethMay,1,4693.0
pics,1,JustinTrudeau,1,3072.0
picket,1,theJagmeetSingh,1,2570.0
picked,1,theJagmeetSingh,1,2639.0
physics,1,JustinTrudeau,1,2665.0
physical,1,JustinTrudeau,1,2670.0
photograph,1,ElizabethMay,1,4128.0
phillip,1,theJagmeetSingh,1,4349.0
philippines,1,AndrewScheer,1,3860.0
philippegagnon,1,AndrewScheer,1,3807.0
philanthropy,1,ElizabethMay,1,4439.0
phd,1,ElizabethMay,1,4422.0
phasing,1,MaximeBernier,1,3361.0
pharmafail,1,theJagmeetSingh,1,2615.0
pharmacists,1,ElizabethMay,1,3682.0
pharmacaresave,1,theJagmeetSingh,1,2623.0
pg,1,ElizabethMay,1,4558.0
petermackay,1,AndrewScheer,1,3531.0
peterbevanbaker,1,ElizabethMay,1,4486.0
peter,1,ElizabethMay,1,4454.0
perversion,1,ElizabethMay,1,3658.0
personally,1,ElizabethMay,1,4475.0
permanent,1,MaximeBernier,1,3050.0
peopleexpands,1,theJagmeetSingh,1,2467.0
peopleawesome,1,theJagmeetSingh,1,2465.0
penticton,1,theJagmeetSingh,1,4297.0
pensions,1,AndrewScheer,1,3874.0
pension,1,AndrewScheer,1,3832.0
peltier,1,theJagmeetSingh,1,2479.0
peishellfish,1,AndrewScheer,1,3783.0
peebles,1,JustinTrudeau,1,2637.0
pediatric,1,JustinTrudeau,1,3114.0
peaceful,1,JustinTrudeau,1,4554.0
peaceday,1,JustinTrudeau,1,4378.0
pcc,1,MaximeBernier,1,2394.0
pbo,1,ElizabethMay,1,4577.0
pays,1,JustinTrudeau,1,2241.0
payroll,1,ElizabethMay,1,3696.0
pawanjit,1,AndrewScheer,1,3873.0
pause,1,AndrewScheer,1,3493.0
paultaylorndp,1,theJagmeetSingh,1,4249.0
paul,1,ElizabethMay,1,3477.0
pattern,1,MaximeBernier,1,2908.0
patrickbweiler,1,JustinTrudeau,1,3045.0
pathetic,1,MaximeBernier,1,2984.0
path,1,theJagmeetSingh,1,2744.0
passport,1,MaximeBernier,1,3096.0
passionsense,1,theJagmeetSingh,1,2657.0
partys,1,MaximeBernier,1,2768.0
particularly,1,theJagmeetSingh,1,2494.0
particular,1,MaximeBernier,1,2937.0
partially,1,MaximeBernier,1,2837.0
parry,1,JustinTrudeau,1,4139.0
parliamentary,1,ElizabethMay,1,4644.0
parliamentarian,1,ElizabethMay,1,3625.0
parks,1,JustinTrudeau,1,4574.0
parkdalehigh,1,theJagmeetSingh,1,4248.0
parenting,1,AndrewScheer,1,3513.0
paper,1,ElizabethMay,1,4593.0
panels,1,MaximeBernier,1,3383.0
panel,1,MaximeBernier,1,3392.0
pancanadian,1,JustinTrudeau,1,2424.0
pamela,1,ElizabethMay,1,4457.0
painhurt,1,theJagmeetSingh,1,2596.0
page,1,MaximeBernier,1,3305.0
packing,1,JustinTrudeau,1,3181.0
packages,1,JustinTrudeau,1,2945.0
oysters,1,AndrewScheer,1,3778.0
owned,1,JustinTrudeau,1,3653.0
owed,1,ElizabethMay,1,4149.0
ovo40,1,theJagmeetSingh,1,4358.0
overwhelmed,1,theJagmeetSingh,1,4305.0
overshooting,1,ElizabethMay,1,4640.0
overload,1,theJagmeetSingh,1,2439.0
overflow,1,ElizabethMay,1,3434.0
overall,1,MaximeBernier,1,3043.0
overactive,1,MaximeBernier,1,2865.0
outrageously,1,ElizabethMay,1,3701.0
outrageous,1,ElizabethMay,1,4075.0
outrage,1,MaximeBernier,1,3004.0
outlined,1,ElizabethMay,1,4111.0
outline,1,AndrewScheer,1,3485.0
outlets,1,AndrewScheer,1,4042.0
outdoorsevery,1,JustinTrudeau,1,4589.0
outdoor,1,JustinTrudeau,1,4584.0
outcry,1,MaximeBernier,1,2267.0
ottawacitizen,1,AndrewScheer,1,3993.0
orientation,1,MaximeBernier,1,2995.0
orgs,1,ElizabethMay,1,4435.0
organizing,1,ElizabethMay,1,3548.0
organized,1,MaximeBernier,1,2312.0
organization,1,ElizabethMay,1,4540.0
orchestrated,1,MaximeBernier,1,2332.0
orange,1,AndrewScheer,1,3819.0
options,1,MaximeBernier,1,2772.0
option,1,MaximeBernier,1,3189.0
optimistic,1,ElizabethMay,1,4138.0
optimism,1,theJagmeetSingh,1,2471.0
opposed,1,ElizabethMay,1,3614.0
opponents,1,MaximeBernier,1,3352.0
opponent,1,MaximeBernier,1,2352.0
oppenheimer,1,ElizabethMay,1,3525.0
opinions,1,JustinTrudeau,1,2444.0
openminded,1,MaximeBernier,1,3351.0
ontarios,1,theJagmeetSingh,1,2607.0
onions,1,theJagmeetSingh,1,4222.0
ongoing,1,ElizabethMay,1,4680.0
oncoming,1,ElizabethMay,1,4436.0
omitted,1,ElizabethMay,1,4583.0
oliviachow,1,theJagmeetSingh,1,2287.0
okay,1,ElizabethMay,1,4521.0
oilgas,1,AndrewScheer,1,4021.0
often,1,ElizabethMay,1,3633.0
offtlmep,1,AndrewScheer,1,3810.0
offshore,1,theJagmeetSingh,1,2549.0
offsetting,1,JustinTrudeau,1,4232.0
officials,1,MaximeBernier,1,3052.0
officialmlk3,1,JustinTrudeau,1,2778.0
officer,1,AndrewScheer,1,3938.0
offended,1,ElizabethMay,1,3470.0
offend,1,MaximeBernier,1,3026.0
offences,1,ElizabethMay,1,4462.0
oeufolie,1,JustinTrudeau,1,3601.0
odd,1,MaximeBernier,1,2767.0
oda,1,ElizabethMay,1,4668.0
occupyford,1,theJagmeetSingh,1,4335.0
obtained,1,MaximeBernier,1,3249.0
obstructs,1,MaximeBernier,1,2969.0
observing,1,JustinTrudeau,1,2652.0
observational,1,MaximeBernier,1,2872.0
obama,1,MaximeBernier,1,2236.0
numberscharts,1,JustinTrudeau,1,4534.0
numbers,1,MaximeBernier,1,3044.0
nugget,1,MaximeBernier,1,2815.0
nsstorm,1,AndrewScheer,1,3957.0
nowords,1,ElizabethMay,1,3640.0
november,1,theJagmeetSingh,1,2650.0
notjustbuzzwords,1,ElizabethMay,1,3618.0
noticing,1,ElizabethMay,1,3568.0
nothings,1,JustinTrudeau,1,4449.0
notaasadvertised,1,AndrewScheer,1,3847.0
northyork,1,AndrewScheer,1,3502.0
northwest,1,JustinTrudeau,1,4306.0
northern,1,ElizabethMay,1,4434.0
normandy,1,MaximeBernier,1,3279.0
normal,1,MaximeBernier,1,2421.0
noplatformandy,1,JustinTrudeau,1,2263.0
noor,1,JustinTrudeau,1,4395.0
nonprofits,1,ElizabethMay,1,4694.0
nonindigenous,1,JustinTrudeau,1,4154.0
noncanadians,1,JustinTrudeau,1,3651.0
nomination,1,MaximeBernier,1,2927.0
nominated,1,JustinTrudeau,1,3603.0
nobel,1,JustinTrudeau,1,2653.0
ngos,1,ElizabethMay,1,4440.0
nezetseguin,1,JustinTrudeau,1,4478.0
newspapersmatter,1,AndrewScheer,1,3886.0
newspaper,1,AndrewScheer,1,3970.0
newmarket,1,JustinTrudeau,1,3174.0
newcomers,1,AndrewScheer,1,4044.0
newcastleharvestfestival,1,AndrewScheer,1,3784.0
neutrality,1,ElizabethMay,1,4543.0
netzero,1,JustinTrudeau,1,2745.0
network,1,MaximeBernier,1,3101.0
net,1,ElizabethMay,1,4069.0
nephew,1,AndrewScheer,1,4005.0
neither,1,theJagmeetSingh,1,2518.0
neil,1,ElizabethMay,1,3703.0
neighbourhood,1,AndrewScheer,1,3424.0
negotiations,1,AndrewScheer,1,3941.0
negotiate,1,ElizabethMay,1,4381.0
neglected,1,theJagmeetSingh,1,4269.0
negativity,1,MaximeBernier,1,2416.0
needdeserve,1,theJagmeetSingh,1,2735.0
necessity,1,AndrewScheer,1,3538.0
ndptrudeau,1,AndrewScheer,1,3542.0
ndprs,1,ElizabethMay,1,4091.0
ndpcpc,1,ElizabethMay,1,3471.0
nazis,1,MaximeBernier,1,2957.0
nazi,1,MaximeBernier,1,3136.0
navratri,1,JustinTrudeau,1,4186.0
nato,1,ElizabethMay,1,3708.0
nationtonation,1,theJagmeetSingh,1,2228.0
nathan,1,ElizabethMay,1,4209.0
nasty,1,ElizabethMay,1,3431.0
narrowssaw,1,theJagmeetSingh,1,2726.0
nantel,1,ElizabethMay,1,4098.0
nam,1,theJagmeetSingh,1,4366.0
nail,1,JustinTrudeau,1,4298.0
naftapeople,1,JustinTrudeau,1,3099.0
nadine,1,AndrewScheer,1,4024.0
mutual,1,MaximeBernier,1,2890.0
muskoka,1,ElizabethMay,1,4059.0
musicians,1,ElizabethMay,1,3481.0
museum,1,MaximeBernier,1,3124.0
murder,1,AndrewScheer,1,4015.0
municipal,1,MaximeBernier,1,3084.0
munchkins,1,theJagmeetSingh,1,2442.0
multiple,1,ElizabethMay,1,3467.0
multimillionairesbillionaires,1,theJagmeetSingh,1,4230.0
multigenerational,1,AndrewScheer,1,3825.0
multiculturalist,1,MaximeBernier,1,2271.0
mugs,1,AndrewScheer,1,3896.0
mud,1,MaximeBernier,1,2420.0
mrs,1,MaximeBernier,1,2800.0
mpchampion,1,theJagmeetSingh,1,2749.0
mourning,1,JustinTrudeau,1,4555.0
mourn,1,AndrewScheer,1,3494.0
motion,1,ElizabethMay,1,3684.0
mothers,1,ElizabethMay,1,4567.0
mostly,1,JustinTrudeau,1,2372.0
mortgaging,1,theJagmeetSingh,1,2693.0
morgan,1,MaximeBernier,1,3346.0
moreso,1,theJagmeetSingh,1,4308.0
mooncakes,1,AndrewScheer,1,3924.0
moodys,1,JustinTrudeau,1,2939.0
monument,1,theJagmeetSingh,1,2563.0
montrealers,1,JustinTrudeau,1,3584.0
montral,1,ElizabethMay,1,4401.0
month,1,MaximeBernier,1,3123.0
montcalm,1,JustinTrudeau,1,3598.0
mondays,1,ElizabethMay,1,4384.0
mon,1,AndrewScheer,1,3799.0
moms,1,JustinTrudeau,1,4469.0
moments,1,ElizabethMay,1,3631.0
momdad,1,theJagmeetSingh,1,4233.0
moderate,1,MaximeBernier,1,2909.0
models,1,MaximeBernier,1,2325.0
mocked,1,theJagmeetSingh,1,2631.0
mobilize,1,MaximeBernier,1,2863.0
mmiw,1,ElizabethMay,1,4324.0
mlas,1,JustinTrudeau,1,4304.0
misunderstanding,1,ElizabethMay,1,4639.0
missionmatsquifraser,1,ElizabethMay,1,4597.0
misquotemisunderstanding,1,ElizabethMay,1,4141.0
misled,1,ElizabethMay,1,4485.0
mislead,1,ElizabethMay,1,3644.0
miserable,1,MaximeBernier,1,3199.0
mired,1,MaximeBernier,1,3111.0
miramichi,1,theJagmeetSingh,1,2719.0
minute,1,theJagmeetSingh,1,2557.0
minsooklee,1,theJagmeetSingh,1,4213.0
minorities,1,MaximeBernier,1,3175.0
minimum,1,MaximeBernier,1,3368.0
mine,1,JustinTrudeau,1,2535.0
minds,1,MaximeBernier,1,3110.0
min,1,MaximeBernier,1,3164.0
milton,1,JustinTrudeau,1,2770.0
millionaire,1,theJagmeetSingh,1,2270.0
millers,1,JustinTrudeau,1,2354.0
militarygrade,1,JustinTrudeau,1,4392.0
milestone,1,AndrewScheer,1,3516.0
miles,1,AndrewScheer,1,4032.0
mikedaughter,1,theJagmeetSingh,1,2292.0
migrations,1,MaximeBernier,1,3364.0
midnight,1,JustinTrudeau,1,2824.0
microtargeted,1,MaximeBernier,1,2901.0
michael,1,MaximeBernier,1,2852.0
mfad,1,AndrewScheer,1,3980.0
metro,1,MaximeBernier,1,3330.0
messages,1,MaximeBernier,1,2397.0
messagecelebrate,1,theJagmeetSingh,1,2451.0
merging,1,theJagmeetSingh,1,4286.0
mentor,1,theJagmeetSingh,1,2585.0
mentioned,1,ElizabethMay,1,4506.0
mens,1,AndrewScheer,1,3751.0
mend,1,ElizabethMay,1,4411.0
membres,1,MaximeBernier,1,2848.0
memberdriven,1,ElizabethMay,1,3605.0
mellissa,1,JustinTrudeau,1,3109.0
melissaroyle,1,ElizabethMay,1,4631.0
megan,1,JustinTrudeau,1,3157.0
megamillionaireswealthy,1,theJagmeetSingh,1,2579.0
megamillionairesrichest,1,theJagmeetSingh,1,2706.0
megamillionaires,1,theJagmeetSingh,1,2317.0
meets,1,ElizabethMay,1,4595.0
meetingshelping,1,JustinTrudeau,1,3573.0
meetings,1,MaximeBernier,1,3218.0
medicineswake,1,theJagmeetSingh,1,4311.0
medicine,1,theJagmeetSingh,1,2230.0
medications,1,JustinTrudeau,1,4647.0
measured,1,ElizabethMay,1,4546.0
measure,1,MaximeBernier,1,3058.0
meant,1,MaximeBernier,1,3317.0
meaningful,1,MaximeBernier,1,3196.0
meals,1,theJagmeetSingh,1,4279.0
meal,1,theJagmeetSingh,1,2715.0
mdebruijn2019,1,ElizabethMay,1,3562.0
mcinnis,1,JustinTrudeau,1,4333.0
mcgill,1,theJagmeetSingh,1,2635.0
mcdonough,1,theJagmeetSingh,1,2741.0
mccarthy,1,MaximeBernier,1,3242.0
mbstorm,1,theJagmeetSingh,1,4287.0
mayhem,1,theJagmeetSingh,1,4364.0
max,1,MaximeBernier,1,3171.0
math,1,AndrewScheer,1,3913.0
maternityparental,1,JustinTrudeau,1,4504.0
master,1,MaximeBernier,1,2999.0
martha4kh,1,AndrewScheer,1,4000.0
marston,1,MaximeBernier,1,3134.0
marrow,1,AndrewScheer,1,4001.0
marks,1,ElizabethMay,1,3668.0
mark,1,AndrewScheer,1,3452.0
maritime,1,ElizabethMay,1,3620.0
mario,1,AndrewScheer,1,3856.0
marginalized,1,MaximeBernier,1,3019.0
marching,1,ElizabethMay,1,4178.0
marchers,1,ElizabethMay,1,4591.0
marche,1,JustinTrudeau,1,2469.0
marcgarneau,1,JustinTrudeau,1,2454.0
marcdalton,1,AndrewScheer,1,3808.0
maple,1,AndrewScheer,1,3749.0
manor,1,AndrewScheer,1,3509.0
manner,1,MaximeBernier,1,3144.0
manitobas,1,JustinTrudeau,1,2647.0
manipulate,1,MaximeBernier,1,2348.0
mandir,1,AndrewScheer,1,3413.0
manager,1,MaximeBernier,1,2936.0
mall,1,AndrewScheer,1,3921.0
male,1,ElizabethMay,1,4659.0
makeup,1,MaximeBernier,1,2813.0
makescheerhistory,1,ElizabethMay,1,4669.0
makepovertyhistory,1,ElizabethMay,1,4634.0
maintenance,1,MaximeBernier,1,3092.0
mainland,1,AndrewScheer,1,3867.0
mailings,1,ElizabethMay,1,3438.0
mailer,1,ElizabethMay,1,4531.0
mailed,1,ElizabethMay,1,3466.0
mailbox,1,ElizabethMay,1,3662.0
magical,1,theJagmeetSingh,1,4355.0
magazine,1,AndrewScheer,1,4041.0
maejnam,1,theJagmeetSingh,1,4368.0
mae,1,theJagmeetSingh,1,4365.0
madness,1,MaximeBernier,1,3151.0
madly,1,ElizabethMay,1,3643.0
maddison,1,theJagmeetSingh,1,4244.0
madam,1,MaximeBernier,1,3378.0
macaulay,1,JustinTrudeau,1,4524.0
luxury,1,AndrewScheer,1,3539.0
luniversit,1,MaximeBernier,1,2850.0
lunch,1,theJagmeetSingh,1,2644.0
lraitt,1,AndrewScheer,1,3787.0
loyalty,1,AndrewScheer,1,3728.0
lowering,1,AndrewScheer,1,3872.0
lowerincome,1,JustinTrudeau,1,4609.0
low,1,ElizabethMay,1,4398.0
lovesupport,1,theJagmeetSingh,1,2502.0
lovely,1,theJagmeetSingh,1,2464.0
loses,1,AndrewScheer,1,3535.0
lorens,1,AndrewScheer,1,3461.0
loosely,1,MaximeBernier,1,3022.0
lookout,1,theJagmeetSingh,1,2583.0
longueuilsainthubert,1,JustinTrudeau,1,3721.0
longueilsthubert,1,theJagmeetSingh,1,2666.0
lol,1,MaximeBernier,1,2358.0
lois,1,ElizabethMay,1,4468.0
logo,1,ElizabethMay,1,4579.0
logic,1,MaximeBernier,1,3031.0
location,1,ElizabethMay,1,4207.0
loan,1,JustinTrudeau,1,4665.0
loaded,1,ElizabethMay,1,4448.0
lng,1,ElizabethMay,1,4544.0
lizsnelgrovecpc,1,AndrewScheer,1,3745.0
livable,1,ElizabethMay,1,4632.0
litres,1,MaximeBernier,1,3223.0
listens,1,JustinTrudeau,1,4654.0
listening,1,JustinTrudeau,1,4438.0
lincoln,1,AndrewScheer,1,4006.0
likeness,1,AndrewScheer,1,3559.0
lights,1,AndrewScheer,1,3449.0
lightening,1,ElizabethMay,1,4664.0
lifetime,1,ElizabethMay,1,4536.0
lifelong,1,theJagmeetSingh,1,2667.0
lie,1,MaximeBernier,1,3307.0
licence,1,MaximeBernier,1,3251.0
librarian,1,AndrewScheer,1,3992.0
liars,1,MaximeBernier,1,3118.0
lger,1,MaximeBernier,1,3055.0
letting,1,ElizabethMay,1,4316.0
les,1,MaximeBernier,1,2846.0
lent,1,AndrewScheer,1,3446.0
lens,1,ElizabethMay,1,4562.0
lemetropolitain,1,JustinTrudeau,1,3617.0
leighton,1,theJagmeetSingh,1,2291.0
legends,1,theJagmeetSingh,1,4357.0
legacyfight,1,theJagmeetSingh,1,4237.0
leftwing,1,MaximeBernier,1,2279.0
lefts,1,MaximeBernier,1,3190.0
lectures,1,MaximeBernier,1,2759.0
lectriques,1,JustinTrudeau,1,3718.0
learned,1,AndrewScheer,1,3775.0
leaking,1,AndrewScheer,1,3930.0
leagues,1,MaximeBernier,1,2964.0
leaflets,1,ElizabethMay,1,3408.0
leaf,1,AndrewScheer,1,3750.0
leadnowca,1,ElizabethMay,1,3575.0
leadersdebate,1,JustinTrudeau,1,2489.0
le,1,theJagmeetSingh,1,2540.0
laytons,1,theJagmeetSingh,1,4293.0
layoffs,1,theJagmeetSingh,1,2293.0
lawns,1,ElizabethMay,1,4635.0
lawabiding,1,AndrewScheer,1,3796.0
lavalle,1,AndrewScheer,1,3555.0
launches,1,ElizabethMay,1,4319.0
lasts,1,theJagmeetSingh,1,2684.0
largest,1,theJagmeetSingh,1,2552.0
lansdowne,1,theJagmeetSingh,1,2587.0
landwater,1,theJagmeetSingh,1,2699.0
lakes,1,theJagmeetSingh,1,2554.0
laggard,1,ElizabethMay,1,3673.0
lack,1,ElizabethMay,1,4499.0
kuttner,1,ElizabethMay,1,4421.0
krystinawaler,1,AndrewScheer,1,3791.0
krussellgreig,1,AndrewScheer,1,3746.0
krause,1,MaximeBernier,1,2360.0
kr3bats,1,AndrewScheer,1,3763.0
kpateonthehill,1,ElizabethMay,1,4633.0
kory,1,ElizabethMay,1,4161.0
koreans,1,AndrewScheer,1,3507.0
korean,1,AndrewScheer,1,3725.0
knocked,1,AndrewScheer,1,3950.0
knew,1,JustinTrudeau,1,4057.0
kinsellawarren,1,MaximeBernier,1,2350.0
kinsellas,1,MaximeBernier,1,2258.0
kingston,1,theJagmeetSingh,1,2640.0
kingshants,1,AndrewScheer,1,3990.0
king,1,ElizabethMay,1,4523.0
kindness,1,ElizabethMay,1,4444.0
kindermorgan,1,ElizabethMay,1,3571.0
kimberlyfawcett,1,AndrewScheer,1,3877.0
killed,1,ElizabethMay,1,4416.0
kidsageing,1,theJagmeetSingh,1,2533.0
kidfriendly,1,ElizabethMay,1,4198.0
kicks,1,MaximeBernier,1,2960.0
kickoff,1,JustinTrudeau,1,4494.0
keystone,1,ElizabethMay,1,4375.0
kevin,1,AndrewScheer,1,3926.0
kennedystewart,1,theJagmeetSingh,1,2677.0
karma,1,MaximeBernier,1,3234.0
karine,1,AndrewScheer,1,3815.0
karate,1,AndrewScheer,1,3912.0
kanatacarleton,1,AndrewScheer,1,3928.0
kamloopsthompsoncariboo,1,JustinTrudeau,1,3663.0
kajhasselriis,1,ElizabethMay,1,4193.0
justintrudeaus,1,JustinTrudeau,1,2710.0
justintrudeaumr,1,theJagmeetSingh,1,2530.0
justins,1,MaximeBernier,1,2965.0
justinacpc,1,AndrewScheer,1,3948.0
justify,1,MaximeBernier,1,2357.0
justifies,1,theJagmeetSingh,1,2456.0
justified,1,MaximeBernier,1,3216.0
justification,1,MaximeBernier,1,3062.0
jumpstart,1,MaximeBernier,1,2974.0
july,1,MaximeBernier,1,2402.0
judicial,1,AndrewScheer,1,3875.0
joyous,1,JustinTrudeau,1,4185.0
journalists,1,MaximeBernier,1,3129.0
journal,1,ElizabethMay,1,3647.0
jostling,1,MaximeBernier,1,3267.0
jollibees,1,AndrewScheer,1,3862.0
joins,1,MaximeBernier,1,2847.0
johnibbitson,1,MaximeBernier,1,2955.0
johanne,1,MaximeBernier,1,2809.0
jodys,1,ElizabethMay,1,3533.0
jocelyn,1,AndrewScheer,1,3805.0
jjhorgan,1,theJagmeetSingh,1,2482.0
jindermahal,1,theJagmeetSingh,1,4359.0
jeopardize,1,MaximeBernier,1,3091.0
jenkeesmaat,1,theJagmeetSingh,1,2600.0
jasoncolecpc,1,AndrewScheer,1,3760.0
japanese,1,AndrewScheer,1,3724.0
japan,1,JustinTrudeau,1,3167.0
jan,1,AndrewScheer,1,3942.0
jail,1,AndrewScheer,1,3794.0
jacques,1,JustinTrudeau,1,4542.0
itsourvote,1,JustinTrudeau,1,4423.0
italy,1,AndrewScheer,1,3755.0
islands,1,theJagmeetSingh,1,2641.0
islam,1,MaximeBernier,1,2239.0
isis,1,AndrewScheer,1,4026.0
isabel,1,JustinTrudeau,1,3585.0
irrelevant,1,MaximeBernier,1,2413.0
ipm2019,1,theJagmeetSingh,1,2609.0
involved,1,JustinTrudeau,1,2457.0
inviting,1,AndrewScheer,1,3412.0
investingfamily,1,JustinTrudeau,1,4426.0
investigations,1,AndrewScheer,1,3882.0
investigation,1,MaximeBernier,1,2970.0
investigating,1,MaximeBernier,1,2362.0
investigate,1,MaximeBernier,1,2967.0
invested,1,JustinTrudeau,1,2301.0
intrude,1,MaximeBernier,1,2762.0
introduced,1,JustinTrudeau,1,2531.0
intl,1,ElizabethMay,1,4497.0
intimidation,1,AndrewScheer,1,4009.0
interventions,1,MaximeBernier,1,3153.0
internet,1,JustinTrudeau,1,2428.0
internationally,1,theJagmeetSingh,1,2504.0
internationaldayofthegirl,1,AndrewScheer,1,3907.0
interference,1,MaximeBernier,1,2333.0
interestfree,1,JustinTrudeau,1,4666.0
intent,1,MaximeBernier,1,2897.0
intense,1,theJagmeetSingh,1,2612.0
intellect,1,ElizabethMay,1,4053.0
integrate,1,MaximeBernier,1,2917.0
intact,1,AndrewScheer,1,3781.0
insults,1,MaximeBernier,1,3324.0
insult,1,ElizabethMay,1,3557.0
instances,1,MaximeBernier,1,2245.0
instagram,1,theJagmeetSingh,1,2721.0
inspires,1,theJagmeetSingh,1,2480.0
inspiration,1,JustinTrudeau,1,3610.0
insisted,1,MaximeBernier,1,3384.0
insist,1,ElizabethMay,1,4079.0
insipid,1,MaximeBernier,1,2414.0
insiders,1,theJagmeetSingh,1,2396.0
insider,1,theJagmeetSingh,1,2266.0
inside,1,theJagmeetSingh,1,4340.0
insane,1,MaximeBernier,1,2907.0
injured,1,JustinTrudeau,1,3698.0
information,1,AndrewScheer,1,3931.0
infecting,1,MaximeBernier,1,3321.0
inefficient,1,MaximeBernier,1,3152.0
indulge,1,MaximeBernier,1,3396.0
individual,1,MaximeBernier,1,2962.0
indication,1,MaximeBernier,1,2996.0
indian,1,MaximeBernier,1,2773.0
independence,1,JustinTrudeau,1,4383.0
indefinitely,1,JustinTrudeau,1,3616.0
indeed,1,MaximeBernier,1,3184.0
increased,1,MaximeBernier,1,3042.0
incorrect,1,ElizabethMay,1,4110.0
incometax,1,AndrewScheer,1,3903.0
includes,1,AndrewScheer,1,3978.0
incidents,1,JustinTrudeau,1,4118.0
incessantly,1,ElizabethMay,1,3407.0
incentives,1,MaximeBernier,1,3056.0
inadequate,1,ElizabethMay,1,3600.0
improvement,1,ElizabethMay,1,4572.0
impressive,1,ElizabethMay,1,4573.0
impossible,1,JustinTrudeau,1,3675.0
