,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle
40,Tue Sep 03 18:28:20 +0000 2019,419,ICYMI: The First-Time Home Buyer Incentive launched yesterday! It's going to help middle class Canadians buy their first home and save up to $286 on their mortgage. Find out how it works here: https://t.co/ZvwyBUAtT9 https://t.co/1NHm4bguTd,[],1168953893348356096,1168953893348356096,en,"[{'display_url': 'pic.twitter.com/1NHm4bguTd', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1168953893348356096/photo/1', 'id': 1168953887476334592, 'media_url': 'http://pbs.twimg.com/media/EDj1XgXWwAAcfRo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDj1XgXWwAAcfRo.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/1NHm4bguTd'}]",,,,118.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://bit.ly/32vnK4F', 'url': 'https://t.co/ZvwyBUAtT9'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
42,Tue Sep 03 17:49:36 +0000 2019,2627,"Public education keeps Canada’s economy strong and keeps Canadians together. The Conservatives don’t get that. We’re for moving forward, for everyone. https://t.co/d4C7f40OUU",[],1168944144045268993,1168944144045268993,en,,"{'created_at': 'Tue Sep 03 14:03:35 +0000 2019', 'favorite_count': 1565, 'full_text': 'Great public schools are the bedrock of 🇨🇦’s economy. The Conservatives don’t get that. That’s why they’d weaken public education with a reckless plan to fund private schools and homeschooling, as this video makes clear. https://t.co/yPHayfdb5N', 'hashtags': [], 'id': 1168887263494844416, 'id_str': '1168887263494844416', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/yPHayfdb5N', 'expanded_url': 'https://twitter.com/NavdeepSBains/status/1168887263494844416/video/1', 'id': 1168886786845806593, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1168886786845806593/pu/img/6-l1P4jAtb5IiDHl.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1168886786845806593/pu/img/6-l1P4jAtb5IiDHl.jpg', 'sizes': {'large': {'w': 720, 'h': 396, 'resize': 'fit'}, 'small': {'w': 680, 'h': 374, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 396, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/yPHayfdb5N', 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 89990, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1168886786845806593/pu/vid/490x270/TGD8JtgRe9Gc4C2e.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1168886786845806593/pu/vid/720x396/PZmYMY3WvXtV9bty.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1168886786845806593/pu/pl/vqKnAQkRapow_aHV.m3u8?tag=10'}]}}], 'retweet_count': 698, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 234395010, 'id_str': '234395010'}, 'user_mentions': []}",1.1688872634948444e+18,1168887263494844416,656.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/NavdeepSBains/status/1168887263494844416', 'url': 'https://t.co/d4C7f40OUU'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
44,Mon Sep 02 18:40:20 +0000 2019,3236,Happy Labour Day! Today in Hamilton – and all across the country – we’re celebrating the hardworking women &amp; men who build a stronger Canada and a better future. Our government will always support Canadian workers &amp; their families. https://t.co/n9lXxq5MRk,[],1168594521430601733,1168594521430601733,en,"[{'display_url': 'pic.twitter.com/n9lXxq5MRk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1168594521430601733/photo/1', 'id': 1168594513843097602, 'media_url': 'http://pbs.twimg.com/media/EDeuhNQWkAIsH_m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDeuhNQWkAIsH_m.jpg', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/n9lXxq5MRk'}, {'display_url': 'pic.twitter.com/n9lXxq5MRk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1168594521430601733/photo/1', 'id': 1168594514224844801, 'media_url': 'http://pbs.twimg.com/media/EDeuhOrXkAEQzzi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDeuhOrXkAEQzzi.jpg', 'sizes': {'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/n9lXxq5MRk'}, {'display_url': 'pic.twitter.com/n9lXxq5MRk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1168594521430601733/photo/1', 'id': 1168594514480697344, 'media_url': 'http://pbs.twimg.com/media/EDeuhPoXkAAW-wa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDeuhPoXkAAW-wa.jpg', 'sizes': {'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/n9lXxq5MRk'}, {'display_url': 'pic.twitter.com/n9lXxq5MRk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1168594521430601733/photo/1', 'id': 1168594516191928320, 'media_url': 'http://pbs.twimg.com/media/EDeuhWAW4AAkAVj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDeuhWAW4AAkAVj.jpg', 'sizes': {'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/n9lXxq5MRk'}]",,,,514.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
46,Mon Sep 02 17:19:30 +0000 2019,3883,Canadians are thinking of all those in the Bahamas impacted by Hurricane Dorian’s destruction. We’re ready to provide support if needed. And I urge everyone still in the storm’s path to stay safe &amp; follow instructions from local authorities. https://t.co/PgHX62Tr3B,[],1168574182784942080,1168574182784942080,en,,"{'created_at': 'Mon Sep 02 12:59:21 +0000 2019', 'favorite_count': 88, 'full_text': 'Canadians in the path of #HurricaneDorian should follow the instructions of local authorities, including any evacuation orders. https://t.co/Z0TVO37pm6', 'hashtags': [{'text': 'HurricaneDorian'}], 'id': 1168508711180148736, 'id_str': '1168508711180148736', 'lang': 'en', 'retweet_count': 58, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'urls': [{'expanded_url': 'http://ow.ly/iAtl50vTsfd', 'url': 'https://t.co/Z0TVO37pm6'}], 'user': {'id': 786937495, 'id_str': '786937495'}, 'user_mentions': []}",1.1685087111801487e+18,1168508711180148736,756.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/TravelGoC/status/1168508711180148736', 'url': 'https://t.co/PgHX62Tr3B'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
48,Mon Sep 02 13:05:05 +0000 2019,4081,Wishing all Canadians a happy and safe Labour Day as we celebrate the workers who have built our country. https://t.co/Umd6MUSAPx,[],1168510156675702785,1168510156675702785,en,,,,,679.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/en/news/news-releases/2019/09/02/statement-prime-minister-labour-day', 'url': 'https://t.co/Umd6MUSAPx'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
50,Mon Sep 02 00:39:10 +0000 2019,463,I spoke with PM @BorisJohnson today. Get the details on our call here: https://t.co/PZojgsv1NG,[],1168322438775627778,1168322438775627778,en,,,,,96.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/en/news/readouts/2019/09/01/prime-minister-justin-trudeau-speaks-prime-minister-boris-johnson-united', 'url': 'https://t.co/PZojgsv1NG'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 3131144855, 'id_str': '3131144855', 'name': 'Boris Johnson', 'screen_name': 'BorisJohnson'}]",@JustinTrudeau
52,Sun Sep 01 19:43:05 +0000 2019,3078,A tribute from one great global leader to another – Christine @Lagarde’s speech represents the impact Angela Merkel will have on our world for generations to come. It’s worth reading: https://t.co/qC1Cv2BonG,[],1168247929158754305,1168247929158754305,en,,"{'created_at': 'Sun Sep 01 08:38:04 +0000 2019', 'favorite_count': 1456, 'full_text': '“Over the past thirty years, Angela Merkel has embodied a spirit of courage and leadership. This extraordinary leadership will not only shape this generation, these graduates, or Germany, but generations of people from all over the world.” My speech: https://t.co/bsW7eFHMFE https://t.co/5SS4o3g3CD', 'hashtags': [], 'id': 1168080569248493569, 'id_str': '1168080569248493569', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/5SS4o3g3CD', 'expanded_url': 'https://twitter.com/Lagarde/status/1168080569248493569/photo/1', 'id': 1168080566350209025, 'media_url': 'http://pbs.twimg.com/media/EDXbFhpXYAE4T9X.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDXbFhpXYAE4T9X.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/5SS4o3g3CD'}], 'retweet_count': 354, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'urls': [{'expanded_url': 'http://ow.ly/llZl30pscca', 'url': 'https://t.co/bsW7eFHMFE'}], 'user': {'id': 304909941, 'id_str': '304909941'}, 'user_mentions': []}",1.1680805692484936e+18,1168080569248493569,572.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/Lagarde/status/1168080569248493569', 'url': 'https://t.co/qC1Cv2BonG'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 304909941, 'id_str': '304909941', 'name': 'Christine Lagarde', 'screen_name': 'Lagarde'}]",@JustinTrudeau
54,Sat Aug 31 01:55:07 +0000 2019,839,"I was sad to hear of Dennis Fentie’s passing after his battle with cancer. His contributions as Premier of Yukon will not be forgotten, and I send my deepest condolences to his family and loved ones. Please read my statement:  https://t.co/kriN9OL7QV",[],1167616778169720832,1167616778169720832,en,,,,,133.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/en/news/statements/2019/08/30/statement-prime-minister-death-dennis-fentie', 'url': 'https://t.co/kriN9OL7QV'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
56,Fri Aug 30 21:34:06 +0000 2019,880,"From affordable housing to reliable public transit to taking steps to fight climate change &amp; address the opioid crisis, Mayor @kennedystewart and I are working together to build stronger communities for people in Vancouver. Thanks for the meeting today, Kennedy. https://t.co/747j9bD34c",[],1167551088280686594,1167551088280686594,en,"[{'display_url': 'pic.twitter.com/747j9bD34c', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167551088280686594/photo/1', 'id': 1167551080252813320, 'media_url': 'http://pbs.twimg.com/media/EDP5hYOXsAgn55D.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDP5hYOXsAgn55D.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/747j9bD34c'}]",,,,140.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 27823555, 'id_str': '27823555', 'name': 'Kennedy Stewart', 'screen_name': 'kennedystewart'}]",@JustinTrudeau
58,Fri Aug 30 20:22:36 +0000 2019,6191,"Our government has signed 3 major trade deals, making Canada the only G7 country to have a trade agreement with every other G7 country. At home that means a strong economy, more jobs, and a growing GDP. https://t.co/xQggutqgpU",[],1167533097958694912,1167533097958694912,en,,,,,1461.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://www.thestar.com/business/2019/08/30/economy-surprises-with-37-growth-in-second-quarter-its-strongest-since-2017.html', 'url': 'https://t.co/xQggutqgpU'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
60,Fri Aug 30 14:50:23 +0000 2019,3351,"When you trust in Canadians and invest in them, this is what we can achieve together: a strong and growing economy, over 1 million new jobs, and a better future for our kids &amp; grandkids. We know there’s more to do, and we’ll keep working hard for you &amp; your family. https://t.co/eeGOauAvwh",[],1167449492708352000,1167449492708352000,en,"[{'display_url': 'pic.twitter.com/eeGOauAvwh', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167449492708352000/photo/1', 'id': 1167449480163147776, 'media_url': 'http://pbs.twimg.com/media/EDOdHeZWwAA95K-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDOdHeZWwAA95K-.jpg', 'sizes': {'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/eeGOauAvwh'}]",,,,687.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
62,Fri Aug 30 14:36:24 +0000 2019,1148,"Since day 1, our government has invested in the middle class &amp; supported people working hard to join it in order to grow our economy, create jobs, and keep Canadian businesses competitive. Read this thread ⤵️ https://t.co/T2FlekW7n1",[],1167445970344448000,1167445970344448000,en,,"{'created_at': 'Fri Aug 30 13:03:14 +0000 2019', 'favorite_count': 142, 'full_text': 'Numbers don’t lie. And today’s economic news is just the latest proof that our plan is working. 👉 https://t.co/NVICcDRDJw https://t.co/Kv5N3Az5y5', 'hashtags': [], 'id': 1167422525770522624, 'id_str': '1167422525770522624', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/Kv5N3Az5y5', 'expanded_url': 'https://twitter.com/jyduclos/status/1167422525770522624/photo/1', 'id': 1167422520666050566, 'media_url': 'http://pbs.twimg.com/media/EDOEmOcXUAYJM2G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDOEmOcXUAYJM2G.jpg', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Kv5N3Az5y5'}], 'retweet_count': 60, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [{'expanded_url': 'http://bit.ly/32cXIlF', 'url': 'https://t.co/NVICcDRDJw'}], 'user': {'id': 2848993491, 'id_str': '2848993491'}, 'user_mentions': []}",1.1674225257705226e+18,1167422525770522624,250.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/jyduclos/status/1167422525770522624', 'url': 'https://t.co/T2FlekW7n1'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
64,Fri Aug 30 01:10:47 +0000 2019,2155,Met some great people at the T &amp; T Supermarket in Richmond today. Thanks to Tina Lee for showing me around! https://t.co/FAcEqKL5Kw,[],1167243230800482314,1167243230800482314,en,"[{'display_url': 'pic.twitter.com/FAcEqKL5Kw', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167243230800482314/photo/1', 'id': 1167243218360160257, 'media_url': 'http://pbs.twimg.com/media/EDLhhdTXUAEwMY3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDLhhdTXUAEwMY3.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/FAcEqKL5Kw'}, {'display_url': 'pic.twitter.com/FAcEqKL5Kw', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167243230800482314/photo/1', 'id': 1167243218364391424, 'media_url': 'http://pbs.twimg.com/media/EDLhhdUX4AAZrq8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDLhhdUX4AAZrq8.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/FAcEqKL5Kw'}, {'display_url': 'pic.twitter.com/FAcEqKL5Kw', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167243230800482314/photo/1', 'id': 1167243218364358656, 'media_url': 'http://pbs.twimg.com/media/EDLhhdUXYAA6E3Z.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDLhhdUXYAA6E3Z.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/FAcEqKL5Kw'}]",,,,232.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
66,Thu Aug 29 22:38:24 +0000 2019,1841,.@White_Spot never disappoints – the best burgers and even better company. https://t.co/tLHzFyxRXW,[],1167204881771433986,1167204881771433986,en,"[{'display_url': 'pic.twitter.com/tLHzFyxRXW', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167204881771433986/photo/1', 'id': 1167204862850981889, 'media_url': 'http://pbs.twimg.com/media/EDK-o35XYAElhH3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDK-o35XYAElhH3.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/tLHzFyxRXW'}, {'display_url': 'pic.twitter.com/tLHzFyxRXW', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167204881771433986/photo/1', 'id': 1167204862850949121, 'media_url': 'http://pbs.twimg.com/media/EDK-o35W4AETef7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDK-o35W4AETef7.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/tLHzFyxRXW'}, {'display_url': 'pic.twitter.com/tLHzFyxRXW', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167204881771433986/photo/1', 'id': 1167204862880301057, 'media_url': 'http://pbs.twimg.com/media/EDK-o4AWwAEVzDV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDK-o4AWwAEVzDV.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/tLHzFyxRXW'}]",,,,188.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 17199858, 'id_str': '17199858', 'name': 'White Spot', 'screen_name': 'White_Spot'}]",@JustinTrudeau
68,Thu Aug 29 21:34:01 +0000 2019,794,"Today @jjhorgan and I announced our joint commitment to connect BC’s natural gas sector with clean electricity. Together, we’re working to support infrastructure that supports clean energy, creates good middle class jobs &amp; builds greener communities. More: https://t.co/u6B0yP5Snc https://t.co/4XDUptbtII",[],1167188679846219776,1167188679846219776,en,"[{'display_url': 'pic.twitter.com/4XDUptbtII', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167188679846219776/photo/1', 'id': 1167188665057075201, 'media_url': 'http://pbs.twimg.com/media/EDKv6CaW4AEpGxt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDKv6CaW4AEpGxt.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/4XDUptbtII'}, {'display_url': 'pic.twitter.com/4XDUptbtII', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167188679846219776/photo/1', 'id': 1167188665069707264, 'media_url': 'http://pbs.twimg.com/media/EDKv6CdXoAAikg4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDKv6CdXoAAikg4.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/4XDUptbtII'}, {'display_url': 'pic.twitter.com/4XDUptbtII', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1167188679846219776/photo/1', 'id': 1167188665149349908, 'media_url': 'http://pbs.twimg.com/media/EDKv6CwW4BQpCcJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDKv6CwW4BQpCcJ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/4XDUptbtII'}]",,,,145.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://bit.ly/32cO3vq', 'url': 'https://t.co/u6B0yP5Snc'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 232427887, 'id_str': '232427887', 'name': 'John Horgan', 'screen_name': 'jjhorgan'}]",@JustinTrudeau
70,Thu Aug 29 12:36:10 +0000 2019,450,"For National Convenience Week, @ConvenienceCan is raising money for @Childrens_Wish. Watch this to hear more about #ConvenienceWishWeek ⤵️ https://t.co/VflBqtll0v",[{'text': 'ConvenienceWishWeek'}],1167053326883708929,1167053326883708929,en,,"{'created_at': 'Wed Aug 28 21:05:30 +0000 2019', 'favorite_count': 60, 'full_text': ""Did you know it's @ConvenienceCan's National Convenience Week? From coast to coast to coast, more than 2,400 Canadian convenience stores are celebrating — and raising much-needed funding for the @Childrens_Wish Foundation. What a great cause! #OttawaCentre #ConvenienceWishWeek https://t.co/o89XStdIiK"", 'hashtags': [{'text': 'OttawaCentre'}, {'text': 'ConvenienceWishWeek'}], 'id': 1166819115534884864, 'id_str': '1166819115534884864', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/o89XStdIiK', 'expanded_url': 'https://twitter.com/cathmckenna/status/1166819115534884864/video/1', 'id': 1166806888987668480, 'media_url': 'http://pbs.twimg.com/media/EDFWDSbXoAAAeBv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EDFWDSbXoAAAeBv.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/o89XStdIiK', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 98699, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1166806888987668480/vid/640x360/lE5ALgwk9ouxmWjQ.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1166806888987668480/pl/gwCCX_eKzO0tjt9B.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1166806888987668480/vid/480x270/k3Rcpijl_qm6FQqo.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1166806888987668480/vid/1280x720/PQ8SyqX1qvrbBJIz.mp4?tag=13'}]}}], 'retweet_count': 16, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'urls': [], 'user': {'id': 140252240, 'id_str': '140252240'}, 'user_mentions': [{'id': 1134140967752261634, 'id_str': '1134140967752261634', 'name': 'Convenience Industry Council of Canada', 'screen_name': 'ConvenienceCan'}, {'id': 10452152, 'id_str': '10452152', 'name': ""Children's Wish"", 'screen_name': 'Childrens_wish'}]}",1.1668191155348849e+18,1166819115534884864,91.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/cathmckenna/status/1166819115534884864', 'url': 'https://t.co/VflBqtll0v'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 1134140967752261634, 'id_str': '1134140967752261634', 'name': 'Convenience Industry Council of Canada', 'screen_name': 'ConvenienceCan'}, {'id': 10452152, 'id_str': '10452152', 'name': ""Children's Wish"", 'screen_name': 'Childrens_wish'}]",@JustinTrudeau
