,Unnamed: 0,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle,date_time,date,date_week,clean_tweet,break_tweet
14,28,Thu Sep 12 20:45:37 +0000 2019,1603,"A stronger First-Time Home Buyer Incentive will help even more families buy their first home - so little ones like Gray can have a safe and comfortable place to grow up. 

#ChooseForward for you and your family. https://t.co/sAPlpTNA7W",[{'text': 'ChooseForward'}],1172249931307991041,1172249931307991041,en,"[{'display_url': 'pic.twitter.com/sAPlpTNA7W', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1172249931307991041/photo/1', 'id': 1172249921216483333, 'media_url': 'http://pbs.twimg.com/media/EESrF64WkAUexXt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EESrF64WkAUexXt.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/sAPlpTNA7W'}]",,,,241.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-12 20:45:37+00:00,2019-09-12,2019-09-09,strong first-time home buyer incentive help even family buy first home little one like gray safe comfortable place grow chooseforward ymy family http t.co/saplptna7w,"A stronger First-Time Home Buyer Incentive will help even mo<br>re families buy their first home - so little ones like Gray <br>can have a safe and comfortable place to grow up. 

#ChooseF<br>orward for you and your family. https://t.co/sAPlpTNA7<br>"
15,30,Thu Sep 12 14:21:38 +0000 2019,1809,"For a lot of hardworking Canadians, buying a house right now seems impossible. That’s why we created the First-Time Home Buyer Incentive - and why we’ll keep working together to help make home ownership a reality for your family. https://t.co/hH2gj98KSk",[],1172153296909471758,1172153296909471758,en,"[{'display_url': 'pic.twitter.com/hH2gj98KSk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1172153296909471758/photo/1', 'id': 1172153289707851777, 'media_url': 'http://pbs.twimg.com/media/EERTNOdXkAE3I5e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EERTNOdXkAE3I5e.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/hH2gj98KSk'}]",,,,368.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-12 14:21:38+00:00,2019-09-12,2019-09-09,lot hardworking canadian buying house right seem impossible ’ create first-time home buyer incentive ’ keep work together help make home ownership reality ymy family http t.co/hh2gj98ksk,"For a lot of hardworking Canadians, buying a house right now<br> seems impossible. That’s why we created the First-Time Home<br> Buyer Incentive - and why we’ll keep working together to he<br>lp make home ownership a reality for your family. https://t.<br>co/hH2gj98KS<br>"
16,32,Thu Sep 12 03:43:26 +0000 2019,4511,Let’s do this! #ChooseForward https://t.co/9elOtXKMDQ,[{'text': 'ChooseForward'}],1171992689648316416,1171992689648316416,en,"[{'display_url': 'pic.twitter.com/9elOtXKMDQ', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1171992689648316416/photo/1', 'id': 1171992685433040898, 'media_url': 'http://pbs.twimg.com/media/EEPBI06XsAI8ubk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEPBI06XsAI8ubk.jpg', 'sizes': {'large': {'w': 1774, 'h': 1183, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/9elOtXKMDQ'}]",,,,757.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-12 03:43:26+00:00,2019-09-12,2019-09-09,let ’ thi chooseforward http t.co/9elotxkmdq,Let’s do this! #ChooseForward https://t.co/9elOtXKMDQ<br>
17,34,Thu Sep 12 01:51:32 +0000 2019,1028,We started the 2015 campaign in BC - and we’re here in Vancouver again today to kick things off for 2019. Watch live: https://t.co/5U1IzglXD3 #ChooseForward,[{'text': 'ChooseForward'}],1171964530945081345,1171964530945081345,en,,,,,146.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://bit.ly/2mau8NT', 'url': 'https://t.co/5U1IzglXD3'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-12 01:51:32+00:00,2019-09-12,2019-09-09,started 2015 campaign bc ’ vancouver today kick thing 2019 watch live http t.co/5u1izglxd3 chooseforward,We started the 2015 campaign in BC - and we’re here in Vanco<br>uver again today to kick things off for 2019. Watch live: ht<br>tps://t.co/5U1IzglXD3 #ChooseForwar<br>
18,36,Wed Sep 11 20:44:44 +0000 2019,2142,"Forward or backward. It’s an important choice Canadians have to make this October, and I know where I stand. I’m for choosing forward. https://t.co/Gda6C7WX8o",[],1171887322318692353,1171887322318692353,en,"[{'display_url': 'pic.twitter.com/Gda6C7WX8o', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1171887322318692353/photo/1', 'id': 1171887295965859841, 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EENhSWjWkAEs7rP.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EENhSWjWkAEs7rP.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'animated_gif', 'url': 'https://t.co/Gda6C7WX8o', 'video_info': {'aspect_ratio': [16, 9], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/EENhSWjWkAEs7rP.mp4'}]}}]",,,,407.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-11 20:44:44+00:00,2019-09-11,2019-09-09,forward backward ’ important choice canadian make thi october know stand ’ choose forward http t.co/gda6c7wx8o,"Forward or backward. It’s an important choice Canadians have<br> to make this October, and I know where I stand. I’m for cho<br>osing forward. https://t.co/Gda6C7WX8<br>"
19,38,Wed Sep 11 19:30:33 +0000 2019,1879,Let’s keep building on the progress we've made since 2015. Read why I'm for choosing forward ⤵️ https://t.co/jahMRM748a,[],1171868650053091328,1171868650053091328,en,,,,,335.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://www.liberal.ca/canadians-are-counting-on-us-to-keep-moving-forward/', 'url': 'https://t.co/jahMRM748a'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-11 19:30:33+00:00,2019-09-11,2019-09-09,let ’ keep building progress 've make since 2015 read 'm choose forward ⤵️ http t.co/jahmrm748a,Let’s keep building on the progress we've made since 2015. R<br>ead why I'm for choosing forward ⤵️ https://t.co/jahMRM748<br>
20,40,Wed Sep 11 17:21:34 +0000 2019,8621,Big day today - but there’s nothing more important than spending time with these four. https://t.co/4hQUe119s1,[],1171836192528261121,1171836192528261121,en,"[{'display_url': 'pic.twitter.com/4hQUe119s1', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1171836192528261121/photo/1', 'id': 1171836177990787075, 'media_url': 'http://pbs.twimg.com/media/EEMyy5QXoAMtp18.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEMyy5QXoAMtp18.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/4hQUe119s1'}]",,,,630.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-11 17:21:34+00:00,2019-09-11,2019-09-09,big day today ’ nothing important spending time fmy http t.co/4hque119s1,Big day today - but there’s nothing more important than spen<br>ding time with these four. https://t.co/4hQUe119s<br>
21,42,Wed Sep 11 16:24:49 +0000 2019,1648,Politics is really about helping people. And that’s what #ChooseForward is about - making a choice for a better today and a brighter tomorrow for everyone. https://t.co/Nwt0uldt2p,[{'text': 'ChooseForward'}],1171821912336584707,1171821912336584707,en,"[{'display_url': 'pic.twitter.com/Nwt0uldt2p', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1171821912336584707/photo/1', 'id': 1171821907362164737, 'media_url': 'http://pbs.twimg.com/media/EEMl0PBXsAETsSn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEMl0PBXsAETsSn.jpg', 'sizes': {'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Nwt0uldt2p'}]",,,,332.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-11 16:24:49+00:00,2019-09-11,2019-09-09,politic really help person ’ chooseforward making choice well today brighter tomorrow everyone http t.co/nwt0uldt2p,Politics is really about helping people. And that’s what #Ch<br>ooseForward is about - making a choice for a better today an<br>d a brighter tomorrow for everyone. https://t.co/Nwt0uldt2<br>
22,44,Wed Sep 11 14:45:29 +0000 2019,606,I’m making an announcement at Rideau Hall this morning. Tune in live: https://t.co/5Rv8vIBsPA,[],1171796913231978498,1171796913231978498,en,,,,,81.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://bit.ly/2kgyRNA', 'url': 'https://t.co/5Rv8vIBsPA'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-11 14:45:29+00:00,2019-09-11,2019-09-09,’ make announcement rideau hall thi morning tune live http t.co/5rv8vibspa,I’m making an announcement at Rideau Hall this morning. Tune<br> in live: https://t.co/5Rv8vIBsP<br>
23,46,Wed Sep 11 13:58:02 +0000 2019,526,"Greg Thompson was a fair &amp; kind man and a passionate advocate for his community, province, and country – I was sorry to hear of his passing this morning. My heart goes out to his loved ones.",[],1171784971889102849,1171784971889102849,en,,,,,55.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-11 13:58:02+00:00,2019-09-11,2019-09-09,greg thompson wa fair amp kind man passionate advocate hi community province country – wa sorry hear hi pass thi morning heart go hi love one,"Greg Thompson was a fair &amp; kind man and a passionate adv<br>ocate for his community, province, and country – I was sorry<br> to hear of his passing this morning. My heart goes out to h<br>is loved ones<br>"
24,48,Wed Sep 11 12:09:46 +0000 2019,16958,"Like so many people around the world, I’ll never forget where I was on September 11, 2001. Nearly 3,000 people, including 24 Canadians, died in those terrorist attacks. Today, we remember them and pay tribute to the heroes who stepped up to serve and help others on 9/11.",[],1171757724314624002,1171757724314624002,en,,,,,2833.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-11 12:09:46+00:00,2019-09-11,2019-09-09,"like many person around world ’ never forget wa september 11 2001 nearly 3,000 person include 24 canadian die terrorist attack today remember pay tribute hero step serve help 9/11","Like so many people around the world, I’ll never forget wher<br>e I was on September 11, 2001. Nearly 3,000 people, includin<br>g 24 Canadians, died in those terrorist attacks. Today, we r<br>emember them and pay tribute to the heroes who stepped up to<br> serve and help others on 9/11<br>"
25,50,Wed Sep 11 03:05:23 +0000 2019,501,"Just spoke with @BrianPallister following today’s election in Manitoba. Congratulations again, Brian, on your re-election as Premier. https://t.co/NlnUaKJ7zV",[],1171620725947555840,1171620725947555840,en,,,,,57.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/en/news/statements/2019/09/10/statement-prime-minister-results-provincial-election-manitoba', 'url': 'https://t.co/NlnUaKJ7zV'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 523556031, 'id_str': '523556031', 'name': 'Brian Pallister', 'screen_name': 'BrianPallister'}]",@JustinTrudeau,2019-09-11 03:05:23+00:00,2019-09-11,2019-09-09,spoke brianpallister follow today ’ election manitoba congratulation brian ymy re-election premier http t.co/nlnuakj7zv,"Just spoke with @BrianPallister following today’s election i<br>n Manitoba. Congratulations again, Brian, on your re-electio<br>n as Premier. https://t.co/NlnUaKJ7z<br>"
26,53,Tue Sep 10 19:28:24 +0000 2019,3187,"We’re going to keep investing in Canadians and making life more affordable – so you can keep building a better future for your kids. This October, #ChooseForward. https://t.co/SnHgRTR77Z",[{'text': 'ChooseForward'}],1171505722204413952,1171505722204413952,en,,"{'created_at': 'Tue Sep 10 13:12:46 +0000 2019', 'favorite_count': 1288, 'full_text': ""The Conservatives say the Liberal government has made life more expensive for middle class families, but the facts don't back that up. In reality, the average middle class family now has $2,000 more in their pockets every year compared to 2015. https://t.co/IjdGVn1vP9"", 'hashtags': [], 'id': 1171411190939049984, 'id_str': '1171411190939049984', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/IjdGVn1vP9', 'expanded_url': 'https://twitter.com/liberal_party/status/1171411190939049984/photo/1', 'id': 1171411183909462016, 'media_url': 'http://pbs.twimg.com/media/EEGwQ-7X4AAGp8R.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEGwQ-7X4AAGp8R.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/IjdGVn1vP9'}], 'retweet_count': 450, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 16397147, 'id_str': '16397147'}, 'user_mentions': []}",1.17141119093905e+18,1.17141119093905e+18,626.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/liberal_party/status/1171411190939049984', 'url': 'https://t.co/SnHgRTR77Z'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-10 19:28:24+00:00,2019-09-10,2019-09-09,’ go keep invest canadian make life affordable – keep building well future ymy kid thi october chooseforward http t.co/snhgrtr77z,"We’re going to keep investing in Canadians and making life m<br>ore affordable – so you can keep building a better future fo<br>r your kids. This October, #ChooseForward. https://t.co/SnHg<br>RTR77<br>"
27,55,Tue Sep 10 18:33:26 +0000 2019,1209,The @CanadianForces have been on the ground helping people out East recover from Hurricane Dorian. I got an update on the situation today and want to thank all of the women and men who are out there working hard. You’re making a big difference for so many communities here. https://t.co/gcN39hWmia,[],1171491889549209602,1171491889549209602,en,"[{'display_url': 'pic.twitter.com/gcN39hWmia', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1171491889549209602/photo/1', 'id': 1171491869475266562, 'media_url': 'http://pbs.twimg.com/media/EEH5pgFU4AI63l7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEH5pgFU4AI63l7.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/gcN39hWmia'}, {'display_url': 'pic.twitter.com/gcN39hWmia', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1171491889549209602/photo/1', 'id': 1171491869487796227, 'media_url': 'http://pbs.twimg.com/media/EEH5pgIUEAMu9r0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEH5pgIUEAMu9r0.jpg', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/gcN39hWmia'}]",,,,196.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 16708161, 'id_str': '16708161', 'name': 'Canadian Forces', 'screen_name': 'CanadianForces'}]",@JustinTrudeau,2019-09-10 18:33:26+00:00,2019-09-10,2019-09-09,canadianforce ground help person east recover hurricane dorian get update situation today want thank woman man work hard ’ make big difference many community http t.co/gcn39hwmium,The @CanadianForces have been on the ground helping people o<br>ut East recover from Hurricane Dorian. I got an update on th<br>e situation today and want to thank all of the women and men<br> who are out there working hard. You’re making a big differe<br>nce for so many communities here. https://t.co/gcN39hWmi<br>
28,57,Tue Sep 10 17:33:00 +0000 2019,933,"#WSPD is about remembering those we’ve lost to suicide, and being there for people who are struggling. If you or someone you love needs it, know that there’s help. Reach out to these numbers: https://t.co/jCTHBlAopa",[{'text': 'WSPD'}],1171476680679903232,1171476680679903232,en,"[{'display_url': 'pic.twitter.com/jCTHBlAopa', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1171476680679903232/photo/1', 'id': 1171476669095268356, 'media_url': 'http://pbs.twimg.com/media/EEHr0uQU0AQwWaM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEHr0uQU0AQwWaM.jpg', 'sizes': {'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/jCTHBlAopa'}]",,,,371.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-09-10 17:33:00+00:00,2019-09-10,2019-09-09,wspd remember ’ lose suicide person struggle someone love need know ’ help reach number http t.co/jcthblaopa,"#WSPD is about remembering those we’ve lost to suicide, and <br>being there for people who are struggling. If you or someone<br> you love needs it, know that there’s help. Reach out to the<br>se numbers: https://t.co/jCTHBlAop<br>"
