created_at,favorite_count,full_text,hashtags,id,id_str,lang,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,media,date_time,date,date_week,handle
Wed Mar 25 03:27:39 +0000 2020,396,"My thoughts are with the impacted WestJet workers, families, and communities at this difficult time. We need real help for all Canadians whose livelihoods have been impacted by COVID-19. https://t.co/PaMgMWmh07",[],1242654353447702532,1242654353447702532,en,"{'created_at': 'Tue Mar 24 20:44:44 +0000 2020', 'favorite_count': 55, 'full_text': 'WestJet Airlines has announced 6,900 employees will be released from the company — some temporarily — due to COVID-19. \n\nREAD MORE: https://t.co/cbh8rIrCSW https://t.co/M4SL7VOqDj', 'hashtags': [], 'id': 1242552955183730690, 'id_str': '1242552955183730690', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/M4SL7VOqDj', 'expanded_url': 'https://twitter.com/globalnews/status/1242552955183730690/video/1', 'id': 1242551804342255619, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1242551804342255619/img/m-ZSbXoiSe1yCB3q.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1242551804342255619/img/m-ZSbXoiSe1yCB3q.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/M4SL7VOqDj', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 60107, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1242551804342255619/vid/640x360/quNMFOCfzqVHeUOt.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1242551804342255619/vid/480x270/uE-0lLzX_Zi2WGdX.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1242551804342255619/vid/1280x720/v3ulHx89PBCeAW_X.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1242551804342255619/pl/RT1kS1yQXZj44ag7.m3u8?tag=13'}]}}], 'retweet_count': 75, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'urls': [{'expanded_url': 'https://bit.ly/2wC4eYV', 'url': 'https://t.co/cbh8rIrCSW'}], 'user': {'id': 116502194, 'id_str': '116502194'}, 'user_mentions': []}",1.2425529551837307e+18,1242552955183730690,78.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/globalnews/status/1242552955183730690', 'url': 'https://t.co/PaMgMWmh07'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2020-03-25 03:27:39+00:00,2020-03-25,2020-03-23,AndrewScheer
Tue Mar 24 15:23:07 +0000 2020,2118,"Today the focus should be on getting real help to Canadians.  There were SEVERAL aspects of the govt’s legislation that were undemocratic, removing one does not solve the problem.  Let’s stay focused on getting help to Canadians, not granting the government unprecedented powers.",[],1242472017892446209,1242472017892446209,en,,,,562.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],,2020-03-24 15:23:07+00:00,2020-03-24,2020-03-23,AndrewScheer
Tue Mar 24 14:01:51 +0000 2020,908,"We are focused on the health and financial security of Canadians. The gov't should not attempt to eliminate parl oversight during a crisis. We are prepared to pass measures the PM has announced publicly. Speaking to media now about real help, real fast: https://t.co/9ZbOzL1opW",[],1242451567493754882,1242451567493754882,en,,,,294.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'https://twitter.com/i/broadcasts/1mrGmQAgpVqGy', 'url': 'https://t.co/9ZbOzL1opW'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2020-03-24 14:01:51+00:00,2020-03-24,2020-03-23,AndrewScheer
Tue Mar 24 02:13:10 +0000 2020,2251,"Conservatives are ready to work to support Canadians in this time of crisis. But we will not give the government unlimited power to raise taxes without a parliamentary vote. We will authorize whatever spending measures are justified in response, but not sign a blank cheque. https://t.co/Fnk85S0rJg",[],1242273220742524935,1242273220742524935,en,,,,660.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/Fnk85S0rJg', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1242273220742524935/photo/1', 'id': 1242273067998556160, 'media_url': 'http://pbs.twimg.com/media/ET1wxgQWsAAefNq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET1wxgQWsAAefNq.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 965, 'resize': 'fit'}, 'small': {'w': 528, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 965, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Fnk85S0rJg'}]",2020-03-24 02:13:10+00:00,2020-03-24,2020-03-23,AndrewScheer
Mon Mar 23 21:29:53 +0000 2020,98,Do your part to prevent the spread of COVID-19. Spread the word! https://t.co/lyJ5QeOnGW,[],1242201927670272001,1242201927670272001,en,,,,36.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/lyJ5QeOnGW', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1242201927670272001/photo/1', 'id': 1242201865506488324, 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/ET0wA-TXgAQRbvB.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/ET0wA-TXgAQRbvB.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'animated_gif', 'url': 'https://t.co/lyJ5QeOnGW', 'video_info': {'aspect_ratio': [16, 9], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/ET0wA-TXgAQRbvB.mp4'}]}}]",2020-03-23 21:29:53+00:00,2020-03-23,2020-03-23,AndrewScheer
Mon Mar 23 16:37:39 +0000 2020,83,Help protect those who protect us. Together we can #FlattenTheCurve and keep Canadians healthy and safe. https://t.co/My8qdvAnyo,[{'text': 'FlattenTheCurve'}],1242128383917592576,1242128383917592576,en,,,,29.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/My8qdvAnyo', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1242128383917592576/photo/1', 'id': 1242128335930605575, 'media_url': 'http://pbs.twimg.com/media/ETztI_SXQAcgEec.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETztI_SXQAcgEec.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/My8qdvAnyo'}]",2020-03-23 16:37:39+00:00,2020-03-23,2020-03-23,AndrewScheer
Mon Mar 23 13:21:29 +0000 2020,371,"It’s time for the government to take stronger measures to support Canadian small businesses. During these uncertain and unprecedented times, small business owners and workers can be sure Conservatives will fight for them. https://t.co/XgaGNzgl73",[],1242079019027369984,1242079019027369984,en,,,,95.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/XgaGNzgl73', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1242079019027369984/photo/1', 'id': 1242078567560855553, 'media_url': 'http://pbs.twimg.com/media/ETy_4FqXQAE60PU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETy_4FqXQAE60PU.jpg', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/XgaGNzgl73'}]",2020-03-23 13:21:29+00:00,2020-03-23,2020-03-23,AndrewScheer
Mon Mar 23 02:50:45 +0000 2020,614,"We are committed to supporting Canadians in these unprecedented times. Conservatives are contributing ideas and working with the government, while also ensuring accountability and oversight. https://t.co/P3N0BhEmEZ",[],1241920288792678400,1241920288792678400,en,"{'created_at': 'Sun Mar 22 11:56:34 +0000 2020', 'favorite_count': 12, 'full_text': 'Scheer says opposition must take different approach in coronavirus fight https://t.co/RcjL5u9GxU https://t.co/kCG5sfiUPm', 'hashtags': [], 'id': 1241695260633260032, 'id_str': '1241695260633260032', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/kCG5sfiUPm', 'expanded_url': 'https://twitter.com/GlobalNational/status/1241695260633260032/photo/1', 'id': 1241695259114893312, 'media_url': 'http://pbs.twimg.com/media/ETtjQmbUcAA5W0J.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETtjQmbUcAA5W0J.jpg', 'sizes': {'medium': {'w': 720, 'h': 379, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 358, 'resize': 'fit'}, 'large': {'w': 720, 'h': 379, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/kCG5sfiUPm'}], 'retweet_count': 5, 'source': '<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>', 'urls': [{'expanded_url': 'http://dlvr.it/RSLNrF', 'url': 'https://t.co/RcjL5u9GxU'}], 'user': {'id': 17684375, 'id_str': '17684375'}, 'user_mentions': []}",1.24169526063326e+18,1241695260633260032,118.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/GlobalNational/status/1241695260633260032', 'url': 'https://t.co/P3N0BhEmEZ'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2020-03-23 02:50:45+00:00,2020-03-23,2020-03-23,AndrewScheer
Sun Mar 22 20:33:13 +0000 2020,84,"It’s important that Canadians have the help they need to get through the coronavirus pandemic. I spoke with @ABDanielleSmith on her show yesterday about what Conservatives are doing to ensure no one falls through the cracks.
https://t.co/69SH0E7QVI",[],1241825281947717632,1241825281947717632,en,,,,18.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.youtube.com/watch?v=3MXqmja6tIA', 'url': 'https://t.co/69SH0E7QVI'}]","{'id': 256360738, 'id_str': '256360738'}","[{'id': 41514883, 'id_str': '41514883', 'name': 'Danielle Smith', 'screen_name': 'ABDanielleSmith'}]",,2020-03-22 20:33:13+00:00,2020-03-22,2020-03-16,AndrewScheer
Sun Mar 22 19:03:00 +0000 2020,170,"Everyone is responsible for the health of their communities. Stay home, practice social distancing, and remember to wash your hands to help protect our heroes. https://t.co/YkrSx9WEV0",[],1241802575881678850,1241802575881678850,en,,,,51.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/YkrSx9WEV0', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241802575881678850/photo/1', 'id': 1241751826288070656, 'media_url': 'http://pbs.twimg.com/media/ETuWtPkX0AA71NY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETuWtPkX0AA71NY.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 1600, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/YkrSx9WEV0'}]",2020-03-22 19:03:00+00:00,2020-03-22,2020-03-16,AndrewScheer
Sun Mar 22 18:53:53 +0000 2020,495,"As agreed, a small number of Conservative MPs will return to Ottawa on Tuesday to review and pass the government’s emergency financial legislation.  It's essential that we support Canadians who are struggling as a result of this crisis. 1/3",[],1241800282431987715,1241800282431987715,en,,,,92.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],,2020-03-22 18:53:53+00:00,2020-03-22,2020-03-16,AndrewScheer
Sun Mar 22 02:38:31 +0000 2020,118,On the International Day for the Elimination of Racial Discrimination I encourage all Canadians to commit to building a nation and a world free of racial discrimination. #FightRacism https://t.co/0xGt5WUqvC,[{'text': 'FightRacism'}],1241554821427101696,1241554821427101696,en,,,,27.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/0xGt5WUqvC', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241554821427101696/photo/1', 'id': 1241554769828810757, 'media_url': 'http://pbs.twimg.com/media/ETrjfDDWkAUzggg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETrjfDDWkAUzggg.jpg', 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/0xGt5WUqvC'}, {'display_url': 'pic.twitter.com/0xGt5WUqvC', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241554821427101696/photo/1', 'id': 1241554770076237824, 'media_url': 'http://pbs.twimg.com/media/ETrjfD-WAAAQnYI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETrjfD-WAAAQnYI.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/0xGt5WUqvC'}]",2020-03-22 02:38:31+00:00,2020-03-22,2020-03-16,AndrewScheer
Sun Mar 22 01:18:49 +0000 2020,305,I’m thankful for the work of your members on the front lines. I appreciated you sharing with me what doctors urgently need from the government to help in these unprecedented times. https://t.co/03syWQT95k,[],1241534765469184000,1241534765469184000,en,"{'created_at': 'Sat Mar 21 16:37:23 +0000 2020', 'favorite_count': 68, 'full_text': ""My thanks to @AndrewScheer fo taking time to call me today about #Covid_19 . I appreciated him thanking all members of @OntariosDoctors for their hard work and dedication.  Glad we discussed national procurement for much needed PPE's and other ways to #FlattenTheCurve"", 'hashtags': [{'text': 'Covid_19'}, {'text': 'FlattenTheCurve'}], 'id': 1241403545049616384, 'id_str': '1241403545049616384', 'lang': 'en', 'retweet_count': 13, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [], 'user': {'id': 3593677755, 'id_str': '3593677755'}, 'user_mentions': [{'id': 256360738, 'id_str': '256360738', 'name': 'Andrew Scheer', 'screen_name': 'AndrewScheer'}, {'id': 197501338, 'id_str': '197501338', 'name': 'Ontario Medical Association', 'screen_name': 'OntariosDoctors'}]}",1.2414035450496164e+18,1241403545049616384,66.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/drmsgandhi/status/1241403545049616384', 'url': 'https://t.co/03syWQT95k'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2020-03-22 01:18:49+00:00,2020-03-22,2020-03-16,AndrewScheer
Sat Mar 21 22:07:49 +0000 2020,434,"I want to thank all retail workers, especially those working in grocery stores and pharmacies, for keeping the essential services in our communities running smoothly. Your dedication and commitment has not gone unnoticed. https://t.co/yXNsfhbzt9",[],1241486699831721985,1241486699831721985,en,,,,81.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/yXNsfhbzt9', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241486699831721985/photo/1', 'id': 1241486687563374592, 'media_url': 'http://pbs.twimg.com/media/ETqlkI2XYAAZ8oL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETqlkI2XYAAZ8oL.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/yXNsfhbzt9'}]",2020-03-21 22:07:49+00:00,2020-03-21,2020-03-16,AndrewScheer
Sat Mar 21 17:51:59 +0000 2020,198,Small businesses across the country are being particularly hard hit by this crisis. Conservatives are calling on the government to increase support for small businesses and workers. https://t.co/LIqr1EGmuO,[],1241422316829057030,1241422316829057030,en,,,,60.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/LIqr1EGmuO', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241422316829057030/photo/1', 'id': 1241422310097195010, 'media_url': 'http://pbs.twimg.com/media/ETprA4GWkAII-Qe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETprA4GWkAII-Qe.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 525, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 927, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1582, 'h': 2048, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/LIqr1EGmuO'}, {'display_url': 'pic.twitter.com/LIqr1EGmuO', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241422316829057030/photo/1', 'id': 1241422310088851457, 'media_url': 'http://pbs.twimg.com/media/ETprA4EXQAEujgM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETprA4EXQAEujgM.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 525, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 927, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1582, 'h': 2048, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/LIqr1EGmuO'}]",2020-03-21 17:51:59+00:00,2020-03-21,2020-03-16,AndrewScheer
Sat Mar 21 17:05:48 +0000 2020,84,"Spoke with @DennisADarby @cme_mec about the importance of our manufacturers and keeping things moving. Together we can face the challenge of keeping our manufacturers in business, our workers working, and our places of work – wherever they may be – safe at this difficult time. https://t.co/E75OkfSiXY",[],1241410696400769026,1241410696400769026,en,,,,18.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 862048925376794625, 'id_str': '862048925376794625', 'name': 'Dennis A. Darby', 'screen_name': 'DennisADarby'}, {'id': 153838766, 'id_str': '153838766', 'name': 'CME-MEC', 'screen_name': 'cme_mec'}]","[{'display_url': 'pic.twitter.com/E75OkfSiXY', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241410696400769026/photo/1', 'id': 1241410661877460994, 'media_url': 'http://pbs.twimg.com/media/ETpga3GWsAINd_4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETpga3GWsAINd_4.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/E75OkfSiXY'}]",2020-03-21 17:05:48+00:00,2020-03-21,2020-03-16,AndrewScheer
Fri Mar 20 23:51:42 +0000 2020,158,This is an unprecedented situation and people are worried about how to make ends meet. Conservatives will always support measures that put relief directly in the hands of Canadians. I spoke with @MHigginsCTV on @ABPrimetime about the impact on the prairies and oil and gas sector. https://t.co/FFdFFmrsm3,[],1241150455713062915,1241150455713062915,en,,,,30.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 1623842882, 'id_str': '1623842882', 'name': 'Michael Higgins', 'screen_name': 'MHigginsCTV'}, {'id': 26345928, 'id_str': '26345928', 'name': 'Alberta Primetime', 'screen_name': 'ABPrimetime'}]","[{'display_url': 'pic.twitter.com/FFdFFmrsm3', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241150455713062915/video/1', 'id': 1241048756654661632, 'media_url': 'http://pbs.twimg.com/media/ETlzprNXsAAPKhW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETlzprNXsAAPKhW.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/FFdFFmrsm3', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 517133, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1241048756654661632/pl/I2WtGVhVq9E4BptM.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1241048756654661632/vid/480x270/tjM07h-eB4FV0ere.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1241048756654661632/vid/1280x720/aVq1reE54rzcvoen.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1241048756654661632/vid/640x360/WSBnh9Us2Qn-9R9I.mp4?tag=13'}]}}]",2020-03-20 23:51:42+00:00,2020-03-20,2020-03-16,AndrewScheer
Fri Mar 20 17:19:03 +0000 2020,51,"Today, many Canadians of Persian, Kurdish, Ismaili, Afghan, Bahá’í and other cultural and religious backgrounds will continue to celebrate Nowruz. On behalf of @CPC_HQ, Nowruz Mubarak! https://t.co/65gV4MRis6",[],1241051640662237190,1241051640662237190,en,,,,15.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 190817371, 'id_str': '190817371', 'name': 'Conservative Party', 'screen_name': 'CPC_HQ'}]","[{'display_url': 'pic.twitter.com/65gV4MRis6', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241051640662237190/photo/1', 'id': 1241051512983388160, 'media_url': 'http://pbs.twimg.com/media/ETkZxpNWAAAAutC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETkZxpNWAAAAutC.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/65gV4MRis6'}, {'display_url': 'pic.twitter.com/65gV4MRis6', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1241051640662237190/photo/1', 'id': 1241051513251921922, 'media_url': 'http://pbs.twimg.com/media/ETkZxqNXgAI6x8v.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETkZxqNXgAI6x8v.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 900, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/65gV4MRis6'}]",2020-03-20 17:19:03+00:00,2020-03-20,2020-03-16,AndrewScheer
Thu Mar 26 05:15:37 +0000 2020,371,"Outrageous. Construction is not only a violation of #UNDRIP, it's a public health hazard. Shut down CGL and Site C man camps. #Wetsuweten #SiteC #GPC #COVID19 https://t.co/q8SaypMNHL","[{'text': 'UNDRIP'}, {'text': 'Wetsuweten'}, {'text': 'SiteC'}, {'text': 'GPC'}, {'text': 'COVID19'}]",1243043910126948352,1243043910126948352,en,"{'created_at': 'Thu Mar 26 01:52:07 +0000 2020', 'favorite_count': 99, 'full_text': 'There’s Still No Deal in Wet’suwet’en But Pipeline Construction Is Ongoing - VICE https://t.co/slo5uLWq4D', 'hashtags': [], 'id': 1242992699516518401, 'id_str': '1242992699516518401', 'lang': 'en', 'retweet_count': 115, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'urls': [{'expanded_url': 'https://www.vice.com/en_ca/article/qjdaex/theres-still-no-deal-in-wetsuweten-but-pipeline-construction-is-ongoing', 'url': 'https://t.co/slo5uLWq4D'}], 'user': {'id': 467576758, 'id_str': '467576758'}, 'user_mentions': []}",1.2429926995165184e+18,1242992699516518401,197.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'expanded_url': 'https://twitter.com/RussDiabo/status/1242992699516518401', 'url': 'https://t.co/q8SaypMNHL'}]","{'id': 16220555, 'id_str': '16220555'}",[],,2020-03-26 05:15:37+00:00,2020-03-26,2020-03-23,ElizabethMay
Wed Mar 25 06:31:36 +0000 2020,117,Parliamentary update. Expect session to start at 3 am ET to pass the #COVID19 legislative package. So proud of @JenicaAtwin for pulling an all-nighter.#GPC,"[{'text': 'COVID19'}, {'text': 'GPC'}]",1242700644948914177,1242700644948914177,en,,,,12.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}","[{'id': 1711439305, 'id_str': '1711439305', 'name': 'Jenica Atwin, MP for Fredericton Députée', 'screen_name': 'JenicaAtwin'}]",,2020-03-25 06:31:36+00:00,2020-03-25,2020-03-23,ElizabethMay
Wed Mar 25 06:02:07 +0000 2020,135,What a trooper! 2 AM in Ottawa and @JenicaAtwin is still in Parliament and ready to stand for all Greens - only 14 hours after things were supposed to start! #COVID19 #GPC,"[{'text': 'COVID19'}, {'text': 'GPC'}]",1242693224159825920,1242693224159825920,en,,,,12.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],"{'id': 16220555, 'id_str': '16220555'}","[{'id': 1711439305, 'id_str': '1711439305', 'name': 'Jenica Atwin, MP for Fredericton Députée', 'screen_name': 'JenicaAtwin'}]",,2020-03-25 06:02:07+00:00,2020-03-25,2020-03-23,ElizabethMay
